Title,Location,Company,Description
Software Engineer,"Chicago, IL","Avant
3.7","Avant is a high growth financial technology company, dedicated to lowering the barriers of borrowing for all consumers. Since 2012, Avant has secured more than $4 billion in funding and connected customers to over $5 billion through 800,000 transactions and counting. Through big data and machine learning, Avant’s mission is to provide better access to responsible financial products. Avant has been featured in The Wall Street Journal, The New York Times, TechCrunch, Fortune, Bloomberg, and has raised over $600 million of equity capital. Visit www.avant.com, for more information.
What you do at Avant:
Work with other engineers and technical product managers to write, test, and deploy your code safely and automatically to production.
We deploy multiple times a day
We work mostly in Ruby and JavaScript (Typescript, React, and Graph QL) along with some Python, R, and Elixir but many employees come from other areas.
We want strong programmers and our interview process is unbiased and language agnostic
Be a part of a strong culture of ownership, pragmatism, and testing
Contribute to tooling as well as our technology architecture and direction
We have a culture that treats engineers as both teachers and students, and encourage this by presenting weekly Lunch and Learns, hosting hackathons, and attending conferences
Why you are a fit for Avant:
You’re a pragmatic generalist programmer who will not only help execute, but also will provide a strong voice for technological direction of systems at Avant
You are excited about refactoring and system design as we migrate to a service-based architecture and prepare for scaling and increasing data flow
You’re entrepreneurial, self-driven, and take pride in improving our customers’ experiences
You have strong knowledge of computer science fundamentals and coding/testing best practices
You thrive in a collaborative environment involving different stakeholders and subject matter experts and enjoy working with a diverse group of people with different expertise
You like communicating directly with business units from all over the company to ensure you understand and can best handle the pain points and the wide range of stakeholders' needs
Why Avant is a fit for you:

At Avant, we believe our values make a difference:
We value, support, and help each other grow
We are committed to active inclusion and diversity
We are transparent and believe the best idea wins
We succeed when our customers succeed
We get sh!t done… responsibly
And we keep it fun!

We believe that ideas are more important than titles, everything is more fun together, everyone drives change, and everyone is an owner. While we believe the perks and benefits that we offer are terrific, nothing excites us more than having the ability to collaborate with intelligent, highly-motivated and talented people on challenging problems as we work to change the face of online lending."
Software Engineer,"Fort Collins, CO","Madwire
4.4","About This Position
Software developers and engineers are vital to Madwire’s mission because they are responsible for the stability and innovation of our many software products.
Who You Are
You are an expert troubleshooter and powerful builder.
You are an infrastructure aficionado.
You are motivated to get the job done and done excellently. Execution Excellence is our standard and our standard is non negotiable.
You are a passionate human: passionate about making a difference in the world, passionate about helping teammates succeed.
You are thorough in your work.
You are curious and ready to learn. Like the clients we represent, our teammates are entrepreneurs. The most successful people at Madwire are those willing to put in the time it takes to become an expert for small business digital marketing.
You comfortably navigate between tasks, willing to learn, and teach others.
What You’ll Do
Help build and maintain Marketing 360, the #1 marketing platform
Work with the team to design performant, scalable and secure software services
Debug and monitor existing services and help resolve problems.
Requirements
Fluent with object oriented PHP and/or other similar languages
Competent in the evaluation and use of design patterns and programming paradigms
Familiar with MVC frameworks
Strong database skills, and firm understanding of MySQL query language
Familiarity with a variety of SOAP and Restful APIs

Bonus Knowledge
Amazon Web Services - RDS, Lambda, Aurora
Docker experience
Service based architecture
Understanding of software design principles like dependency inject, factory patterns, etc
Clean Architecture - Understanding of S.O.L.I.D. principles

Who We Are
We specialize in “Marketing and Design,” we call it “Mad.” It’s in our blood. Our manifesto. Our calling. We love Mad™.
We are a world-class digital marketing company, growing small- and medium-sized businesses through a single, powerful platform.
We provide technology and talent, with Marketing 360 as our powerful software backed by the professional marketing services that the team at Madwire has to offer.
We are a collaborative group, and everyone has some kind of talent that fits into our greater puzzle.
We are an Inc 5000 Fastest Growing Company in America for six years straight.
We are rated the #1 Best Place to Work by Glassdoor (2016).
Joe Kellogg and JB Kellogg have been rated the top CEOs by Glassdoor for three years straight.
We’re ranked in the Top 50 Family-Owned Colorado Companies for six years straight.
We are a Top 10 Marketing Company by Inc 500 (2014).
We ranked #2 on Entrepreneur 360 (2017).

Employee Health Benefits
Healthcare coverage with supplemental dental and vision plans. Eligibility to enter the plan is the first of the month following 2 months of employment.

401(k)
Eligibility to enter plan is first of the month following 60 days of employment.

Paid Time Off
11 paid holidays per year and an additional paid day off for your birthday
80 hours of PTO after 90 days of employment in your first year with the company. Increases to 120 hours at year three and to 160 hours at year four.
Paid time off to volunteer

We Don’t Discriminate
Madwire is an equal opportunity employer and complies with all applicable federal, state and local fair employment practice laws. Madwire strictly prohibits and does not tolerate discrimination against employees, applicants or any other covered persons because of race, color, religion, creed, national origin or ancestry, ethnicity, sex, gender (including gender nonconformity and status as a transgender or transsexual individual), age, physical or mental disability, citizenship, past, current or prospective service in the uniformed services, genetic information, or any other characteristic protected under applicable federal, state or local law. All Madwire employees, other workers and representatives are prohibited from engaging in unlawful discrimination. This policy applies to all terms and conditions of employment, including, but not limited to, hiring, training, promotion, discipline, compensation, benefits and termination of employment.
Madwire complies with the Americans with Disabilities Act (ADA), as amended by the ADA Amendments Act, and all applicable state or local law. Consistent with those requirements, Madwire will reasonably accommodate qualified individuals with a disability, if such accommodation would allow the individual to perform the essential functions of the job, unless doing so would create an undue hardship.

Other Duties
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice."
Software Engineer,"New York, NY","Argo Group US
3.3","We are an Equal Opportunity Employer. We do not discriminate on the basis of age, ancestry, color, gender, gender expression, gender identity, genetic information, marital status, national origin or citizenship (including language use restrictions), denial of family and medical care leave, disability (mental and physical) , including HIV and AIDS, medical condition (including cancer and genetic characteristics), race, religious creed (including religious dress and grooming practices), sex (including pregnancy, child birth, breastfeeding, and medical conditions related to pregnancy, child birth or breastfeeding), sexual orientation, military or veteran status, or other status protected by federal, state and/or local laws.

Applicants: For the most convenient application experience, please use the “Apply with LinkedIn” button. If manually entering, only include your most recent or relevant job information needed for this role. For either method, please attach your most current resume. Additional job history may be obtained if selected for the interview process."
Software Engineer,"Seattle, WA","Xealth
5.0","Software Engineer
Make a positive difference in other people's lives through your work - we’re revolutionizing healthcare for all
Grow your skills in modern cloud technologies on a small, passionate team
Enjoy the view from our fantastic Smith Tower offices
Xealth, one of the most exciting Health Tech startups, is growing!
We’re improving healthcare for everyone by enabling doctors and patients to easily access digital content and services that are relevant, timely, and targeted. Incubated at Providence, we’re disrupting healthcare from the inside and are on a mission to change lives through technology.
Having recently announced a major new partnership that allows physicians to recommend physical products, we are looking for multiple Software Engineers to join us in a role with strong mentorship and career development prospects. We offer a unique opportunity to do something meaningful in a fantastic work environment while developing your engineering skills in a variety of modern web technologies.
As a Software Engineer at Xealth, you will:
Contribute to the development of efficient, scalable web applications
Write reusable and testable code with a focus on server-side JavaScript (Node.js) on a Linux / AWS platform
Develop RESTful Web Services and other APIs
Work in a cross-functional team that reaches across our entire product
Prioritize multiple tasks intelligently, speak up when you see issues
Make a real, positive difference in other people's lives through your work
Other interesting tasks as needed
Our ideal Software Engineer will have:
Degree in Computer Science, including coursework in algorithms, data structures, software design, operating systems, and/or strong CS fundamentals
Software development experience, ideally with a focus on Cloud, or related in an Open Source or Public Cloud environment developing modern server side applications
Bonus Points for: Experience with Node.js, public code or a cool personal project, previous work with Linux/Docker/AWS, exposure to the healthcare industry

About Xealth:
""Xealth will dramatically improve the connection between patients and clinicians.""
- Rod Hochman, MD, President & CEO, Providence St. Joseph Hospital
Xealth enables healthcare teams to order digital content, services, and OTC items as easily as they do medications. Patients can then access these digital health prescriptions from the provider's portal, so that they can actively manage their health - improving both client care, and the doctor-client relationship.
Xealth spun out of Providence St. Joseph's Digital Integration Group and raised $19.8 million including an $11M series-A in March 2019. Based in Seattle, the company was founded by the team of serial entrepreneurs behind Swype, an innovative keyboard that reached over 1 billion users.

Learn more about us at www.xealth.com"
Software Engineer,"Salt Lake City, UT","Packsize
3.5","Software Engineer

Salt Lake City, UT, USA

Why Packsize?

www.packsize.com

Ever wonder why the products you order arrive in an oversized box filled with air pillows? Packsize ensures that every product can ship in the smallest box possible. Our custom packaging solutions save time, money, and the environment.

We face interesting challenges every day, and not just with boxes! We are a technology company that understands the importance of being at the front of new and innovative technologies to solve those challenges. Our software drives measurable differences in our customers success. Our solutions are industry leading and used at both small and very large enterprises around the world.

What Engineering Does

We work in a Lean-Kanban environment (without ceremonies) as cross-functional teams who develop new products, services, and features of the Packsize platform for our on-demand box making machines, integration with other systems, optimizing complex workflows, and more. We are highly collaborative with Product Managers, UX, senior management, stakeholders, and our customers. We are continuously looking at the health of our engineering culture and how we can learn and improve. We also investigate new technologies and how we will leverage them to solve problems in new and better ways including IoT, cloud, and stream analytics.

Your Experience

As a Software Engineer at Packsize, you will collaborate on a cross-functional team to help them deliver world-class experiences and value for your customers. You will help drive the direction of the product with a continuous evaluation of the existing systems. You will engage in data-driven decisions and validation of assumptions, architectural decisions, and other technical activities.

We have been using C#, RabbitMQ, and MongoDB and are actively pursuing React, NodeJS, CosmosDB, Azure or AWS technologies. We are empowered to will learn the problems of our customers and determine the best technical solutions for our platform. We are not

concerned if you havent worked with our tech stack as we have a greater preference for these attributes:
You are strong, proactive, and driven to deliver valuable, world-class experiences to your customers.
You understand collaboration across teams is essential to success. We win or lose as a team.
You focus on results over process.
You value and take responsibility for the quality of features and code.
You are an excellent communicator. You welcome honest and candid feedback.
You love to learn and to solve hard problems!
Job Snapshot
Employment type

Full-time
Background

Bachelor's degree in Computer Science, Engineering or related field, or equivalent training, fellowship, or work experience.
Location

Salt Lake City, UT, USA

About Packsize:


Founded in 2002 and headquartered in Salt Lake City, Packsize is the worlds leading provider of lean packaging systems for businesses with corrugated packaging needs. Consistently recognized by Inc. 5000, ranked by Deloittes Technology Fast 500, and named one of America's Most Promising Companies by Forbes, Packsize delivers Smarter Packaging for a Healthy Planet® through On Demand Packaging®.

Packsize is an Equal Opportunity employer and is committed to diversity in its workforce. In compliance with applicable federal and state laws, Packsize policy of equal employment opportunity prohibits discrimination on the basis of race or ethnicity, religion, color, national origin, sex, age, sexual orientation, gender identity/expression, veterans status, status as a qualified person with a disability, or genetic information. Individuals from historically underrepresented groups, such as minorities, women, qualified persons with disabilities, and protected veterans are strongly encouraged to apply. Reasonable accommodations in the application process will be provided to qualified individuals with disabilities."
Software Engineer,"New York, NY","Urbint
4.9","At Urbint, our mission is to make communities more resilient. We do this by pairing external data with artificial intelligence to identify areas of high risk and prevent catastrophic loss for utilities and infrastructure operators across the country. We are a team of close-knit engineers, entrepreneurs, and data geeks who obsess over problem-solving, new technologies, and making a positive impact in our communities.

At Urbint, you will help us build software to solve safety and efficiency concerns facing some of the largest utilities and infrastructure operators. These solutions will often involve large amounts of disparate data, complex data pipelines, user-friendly interfaces, wrappers to machine learning models that power our decision engines and security features to achieve the highest levels of information security as is demanded by the problems and our customers.

Requirements
3+ years of software development experience focused on web applications and management of large amounts of data.
Experience designing, building, and maintaining enterprise applications with Python and browser-side Javascript.
Understanding of work queues for scheduled and deferred tasks.
High proficiency with Postgres SQL databases and demonstrable ability to profile and optimize queries.
Experience working closely with product and account support personnel to help prioritize the best solutions to the largest problems.
Reliable organization and communication skills and follow through on verbal and written commitments.
Persistent approach to problem-solving and ability to see solutions through to completion even in the face of complexities or unknowns.
A proactive mindset that drives you to pursue solutions rather than waiting for the answers to come to you.
Attention to detail in work and ability to identify ambiguities in specifications.
Exceptional written and verbal communication skills, especially when communicating trade-offs between technical decisions to non-technical colleagues.
Flexibility to work and maintain focus in an evolving environment. Ability to let go of previous projects and move on to new ones or to dig deeper into existing projects and grow them depending on the business needs.
Experience with Flask, Celery, React, and ClojureScript is a plus.
Benefits

What We Offer:
Mission Driven - Some companies use AI to serve better digital ads and trade stocks, we seek to make our communities more resilient.
Top Compensation - Competitive compensation package.
Best in Class Medical Coverage - 100% benefits and premiums paid.
Prime NoHo Location - Our office sits in the heart of NYC’s historic NoHo district and is just minutes away from the BDFM and 6 subway lines.
Health Perks - Gym reimbursement and citibike membership.
Strong Culture - collaborative office focused on teamwork, humility, and hustle.
Catered lunch on Thursdays, plus a kitchen filled with snacks and drinks.
We're an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status."
Software Engineer,Remote,"The Educe Group
5.0","The Role:
This position will work to create custom API-based software solutions for the integration and enhancement of Learning Management Systems (LMS). You will work closely with Educe team members and external clients to develop customized solutions to improve the effectiveness of their LMS. You will be responsible for the product from inception to implementation, including testing and technical documentation. Furthermore, you will provide post-implementation support to clients as they bring their user population online with the new or upgraded system.
The Responsibilities:
The position is responsible for the entire software development lifecycle, including:
Gathering and defining technical requirements to meet business process and system needs
Analyzing and documenting technical design specifications for the application
Developing code using iterative agile methodologies
Support of acceptance testing
Other activities contributing to organizational objectives

Technical expertise in the following areas:
Web technologies: Responsive Design, HTML, CSS, JavaScript, and JSON
Web services, including REST and SOAP
Cloud Configuration Management
Enterprise application software installation and maintenance

Basic Qualifications:
Experience with full systems development lifecycle concepts
Experience customizing third-party applications through API interfaces, messaging and other means
Ability to work directly with both customers and Educe consultants to translate user needs into requirements documents and coordinate testing, implementation, and training for these requests
Capable of independently researching, analyzing, evaluating and documenting issues, products and solutions
Ability to analyze problems and provide resolutions
Ability to express oneself clearly in both verbal and written communication

Preferred Qualifications:
In addition to criteria listed in the Basic Qualification, ideal applicants meet the following requirements:
Front/Back End: VueJS, React, AngularJS, NodeJS, Express
Relational and non-relational databases: MongoDB
Modern DevOps tools and techniques including GitHub, CI/CD, and Docker
Enterprise application development experience
Experience with Identity Access Management
Demonstrable ability to resolve complex system or technical issues, often thinking on your feet, and offering multiple creative solutions or options
Passionate about customer service, producing high-quality deliverables, and follow-through
Attention to detail, determined, and solution-oriented
Ability to work autonomously, but also within an Agile team environment

Requirements:
Bachelor’s degree in computer science, or related technical/IT field from an accredited institution or equivalent combination of education, training, and experience.
3-5 years of professional software development experience
Ability to travel up to 25% to multiple client locations.
Must be able to pass a background check.
U.S. citizens and those authorized to work in the U.S. are encouraged to apply. We are unable to sponsor at this time.

This job can be based in our Bethesda, MD headquarters or remote from a home office and may entail travel to various client sites.

The job also entails sitting as well as working at a computer for extended periods of time. Should be able to communicate by telephone, email, and face to face.

Please note this description does not cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee.


Educe provides equal employment opportunity to all individuals regardless of their race, color, creed, religion, gender, age, sexual orientation, national origin, disability, veteran status, or any other characteristic protected by state, federal, or local law."
Software Developer,"Detroit, MI","Conduent
2.7","About Conduent


Conduent delivers mission-critical services and solutions on behalf of businesses and governments – creating exceptional outcomes for its clients and the millions of people who count on them. Through people, process and technology, Conduent solutions and services automate workflows, improve efficiencies, reduce costs and enable revenue growth. It’s why most Fortune 100 companies and over 500 government entities depend on Conduent every day to manage their essential interactions and move their operations forward.

Conduent’s differentiated services and solutions improve experiences for millions of people every day, including two-thirds of all insured patients in the U.S., 10 million employees who use its HR Services, and nearly nine million people who travel through toll systems daily. Conduent’s solutions deliver exceptional outcomes for its clients including $16 billion in medical bill savings, up to 40% efficiency increase in HR operations, and up to 40% improvement in processing costs, while driving higher end-user satisfaction. Learn more at www.conduent.com.

Job Description


Job Summary:

Conduent Business Services (Commercial Sector) is seeking a strong Software Developer who’ll conduct all aspects of project development life cycle such as business analysis, development, deployment and testing.

This position is located in Detroit, Michigan and reports directly to the Manager of Delivery, Analytics (Commercial Sector).

Job responsibilities include, but not limited to:
Conduct all aspects of project development life cycle such as business analysis, development, deployment and testing.
Perform System Impact analysis to meet the project requirements like Collection Requests features enhancement, processing request features enhancement, reports upload interface and communication with interconnected applications for litigation support.
Participate in Project Meetings for collection requests features enhancement, processing request features enhancement , reports upload interface and data communication with interconnected applications for litigation support.
Develop and debug OnTrack application using Oracle 11g R2, PL/SQL Programming, VB.NET, C#.NET, ASP.NET, HTML, Java Script and Obout Control suite for reports upload interface and data communication with interconnected applications for litigation support test case analysis and design for each OnTrack enhancement for litigation support.
Identify system requirements and prepare detailed technical design documents for collection requests features enhancement, processing request features enhancement, reports upload interface and communication with interconnected applications for litigation support.
Program and develop OnTrack User Interfaces and System Services for collection requests features enhancement, processing request features enhancement, reports upload interface and communication with interconnected applications for litigation support.
Provide OnTrack database support for eDiscovery Operations for backend updates which could be in bulk number.
Prepare and document database scripts for OnTrack database support for eDiscovery Operations for backend updates which could be in bulk number.
Requirements:
Technical/computer related bachelors degree required or twelve (12) years of relative experience in lieu of degree
Five (5+) years of Software Development experience
Experience with using Oracle 11g R2, PL/SQL Programming, VB.NET, C#.NET, ASP.NET, HTML, Java Script, OnTrack database, and Obout Control suite
Must be currently eligible to work in the United States for any employer
Must consent to, and successfully clear all required pre-employment screenings (i.e., background, substance abuse, etc.)
Closing


Conduent is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, creed, religion, ancestry, national origin, age, gender identity, gender expression, sex/gender, marital status, sexual orientation, physical or mental disability, medical condition, use of a guide dog or service animal, military/veteran status, citizenship status, basis of genetic information, or any other group protected by law. People with disabilities who need a reasonable accommodation to apply for or compete for employment with Conduent may request such accommodation(s) by clicking on the following link, completing the accommodation request form, and submitting the request by using the ""Submit"" button at the bottom of the form. For those using Google Chrome or Mozilla Firefox please download the form first: click here to access or download the form."
Software Engineer,"Los Angeles, CA","Relocity
4.3","Software Engineer (Laravel / Vue.js)

Relocity is a relocation concierge service that is re-thinking the way people relocate. Our clients are some of today's most innovative companies which rely on us to help relocate their top talent in a way that reduces stress, improves performance, and saves time and money for the company.

Our mission is to rethink the traditional relocation business model and provide white glove service to our clients. We are committed to progressive ideas and building a talented, diverse workforce.

Overview

At Relocity, our strength is the efficiency with which we deliver exceptional services with leading-edge technology to all clients. We're proud to set the standard for success in our industry. To help us continue our growth, we're seeking an experienced Full Stack PHP/Laravel/Vue.JS Developer who can join our ever-growing agile team.

As a Full Stack Engineer, you will help build the Relocity Platform, which will intelligently streamline, enrich and transform the curated personal host experiences through a collection of applications and services.The ideal candidate is a great communicator with terrific follow-through who is able to optimize on workflows and/or document changes concisely.

Scope of Role
Help develop exceptional front and backend applications.
Contribute to all aspects of the software process: including architecture, specification reviews, testing, implementation, code reviews, debugging, and documentation.
Responsible for Software testing (PHPUnit, PHPSpec, Behat).
Work with the team to Implement core features across our customers' experiences.
Analyze and Troubleshoot complex problems in a timely and accurate manner.
Skills and Qualifications
BS/MS degree in Computer Science, Engineering or a related subject
Previous working experience as a PHP / Laravel developer for at least 4 year(s)
Full stack developer - capable of working front-end & back-end
Solid PHP and Laravel 5+ framework experience
Strong REST API development experience
Familiarity with database technology such as MySQL
Advanced knowledge in HTML, CSS, JavaScript
Vue.js 2 or similar framework (React, Angular)
Excellent verbal communication skills
Attention to pixel-perfect detail
Opportunity to work remote as needed
Company Benefits
Competitive salary
Full benefits package
The chance to get in very early at a startup on an aggressive global growth trajectory within the relocation space"
Software Engineer,"Palo Alto, CA","Workday
4.0","Join our team and experience Workday!

It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.

Job Description

Come join the team that is responsible for building our core engine for calculating real time data. This is the heart of our platform that is used by thousands of companies from small to enterprise. The ideal candidate will have deep understanding of multi-threaded applications, parallel computing, data processing, analysis and complexity of algorithms, memory management, performance tuning and desire to research new ideas.

Required Skills:
BS/MS in Computer Science, Engineering, or related field preferred
5+ years of software development experience in an enterprise software product
Expert level in Java
Expert in Data Structures and Algorithms
Experience working on the core development Analytical Processing such as OLAP, MOLAP, or ROLAP
Good experience with data processing and parallel computing
Acumen for research and new ideas
Systems level programming such ask Linux system calls and file systems
Experience with agile development process
</br>"
Software Engineering Manager,"Verona, WI","Attainment Company
5.0","Duties: Software deployment and systems architect
Requirements:
Experience
5 years career experience
2-3 years of experience managing development - team preferred

Education
Bachelor’s of Computer Science

Skills
Must be self-motivated and self-directed
Must be able to perform all duties of the job including research, design, software implementation, team management, and systems deployment without assistance from supervisors.
Must be able to understand the big picture as well as the details related to applications
Expert in enterprise systems deployment, and management, as well as common industry and professional practices regarding enterprise systems
Must be able to communicate well with both developers and management, and take a leadership role in the engineering organization
Must be able to write effective documentation for both end users and management

Technologies
Javascript, PHP, HTML
Network architectures and management
TCP, HTTP
Database systems, SQL
Windows / Linux OS internals
Virtualized cloud environments
Enterprise systems deployment and management processes and tools
Systems security requirements, processes, and practices
Automated software testing tools and practices"
Software Engineering Manager,"Verona, WI","Attainment Company
5.0","Duties: Software deployment and systems architect
Requirements:
Experience
5 years career experience
2-3 years of experience managing development - team preferred

Education
Bachelor’s of Computer Science

Skills
Must be self-motivated and self-directed
Must be able to perform all duties of the job including research, design, software implementation, team management, and systems deployment without assistance from supervisors.
Must be able to understand the big picture as well as the details related to applications
Expert in enterprise systems deployment, and management, as well as common industry and professional practices regarding enterprise systems
Must be able to communicate well with both developers and management, and take a leadership role in the engineering organization
Must be able to write effective documentation for both end users and management

Technologies
Javascript, PHP, HTML
Network architectures and management
TCP, HTTP
Database systems, SQL
Windows / Linux OS internals
Virtualized cloud environments
Enterprise systems deployment and management processes and tools
Systems security requirements, processes, and practices
Automated software testing tools and practices"
"Software Engineer, Software Platform","Menlo Park, CA","Robinhood
4.3","About the company

Robinhood is democratizing our financial system. With customers at the heart of our decisions, Robinhood is lowering barriers, removing fees, and providing greater access to financial information. Together, we are building products and services that help create a financial system everyone can participate in.

Robinhood is a fast-growing company and was recognized as a CNBC Disruptor 50 and a LinkedIn Top Startup in 2019. We're continuing to grow and are looking for incredible talent that can help us achieve our mission.

Robinhood is headquartered in Menlo Park, California, with offices in Lake Mary, Florida, Denver, Colorado, and London, UK.

About the Role

We're a rapidly growing team serving a highly ambitious engineering organization. The Software Platform organization provides the infrastructure for our products and ensures developer velocity and system stability. Our work spans multiple areas including architecture, the software development lifecycle, cloud infrastructure, networking, online data processing, reliability and more.

Your day-to-day will involve:
Target the highest profile problems within engineering at Robinhood, work to deliver a solution in a highly accelerated way with a repeatable, reusable pattern, template or framework for teams going forward facing similar problems
Identify high impact classes of problems and design and implement general solutions with high return on investment
Provide mentorship both formally and informally to engineers at Robinhood, define and formalize the architecture design process and guide the overall architectural direction
Provide infrastructure and tooling to automate test development and execution up and down the testing pyramid, including unit, API and integration testing
Provide the infrastructure to automate and standardize how software is built, versioned and deployed to target environments
Accelerate Kubernetes Adoption, provide compute, network, storage plus abstractions to interface with PAAS frameworks to automate, standardize and abstract common infrastructure
Transition the organization to an immutable, container-based infrastructure on Kubernetes via a self-service platform-as-a-service that enables engineers to generate, deploy and operate fully functional microservice stacks
Provide scalable, robust software and infrastructure for DAG workflows
Provide a best in industry messaging platform with schema enforcement, exactly once delivery, pub-sub and more
Some things we consider critical for this role:
Fluent in one or more programming languages (e.g. Go, Python, Java)
Experience authoring and operating high-scale services
Experience with scalable distributed systems, both built from scratch as well as on AWS primitives
A focus on software engineering best practices such as testing, static analysis, continuous integration, delivery, and deployment
Willingness to learn and use new technologies
Extremely data-driven
Ability to debugging complex systems
Bonus Points:
Intimate familiarity of Python/Django or Go
Experience with high-growth startups
Strong open source contributions
Core Tech Stack:
Python, Django, Django Rest Framework, etc.
Go
CI/CD and test automation frameworks
Container and container orchestration technologies (e.g. Docker, Kubernetes)
Microservice-oriented architectures and related OSS technologies (e.g. Kafka, Celery/RabbitMQ, nginx, Redis, Postgres, Airflow, Consul, etc)
Cloud-native infrastructure (AWS, GCP)
Feeling ready to give 100% to democratizing our financial system? We'd love to have you apply, even if you feel unsure about whether you meet every single requirement in this posting. At Robinhood, we're looking for people invigorated by our mission, not just those who simply check off all the boxes."
Software Engineer,"San Jose, CA","Adobe
4.1","Position Summary


The Adobe Drawing and Painting team is reinventing digital drawing for a new generation of users and devices. We are seeking a highly motivated Software Engineer to develop compelling solutions to interesting problems involving graphics and user experiences. This is a phenomenal opportunity to work with a diverse team of hardworking professionals who love to build elegant products. If you're interested in helping us invent the future of drawing, we want to talk with you!

Technical Requirements:
B.S. or M.S. in Computer Science or equivalent.
Proficiency with an object-oriented language, such as:
C++
C#
Objective-C
Java
Python
Understanding of:

Computer Graphics
GPU programming
Data Structures and Algorithms
Bonus Experience
Agile development
iOS, Mac, Windows or Android apps
Interest in the visual arts
At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on Best Companies lists. You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely.

If you’re looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the Adobe Life blog and explore the meaningful benefits we offer.

Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age, sexual orientation, gender identity, disability or veteran status.

</br>Adobe"
Software Developer,"Baltimore, MD","ClearOne Advantage
4.5","Job Description

**Please only local candidates apply - thank you**

ClearOne Advantage is a fast-growing company that is aggressively hiring due to increased business. We are always improving our marketing, culture and technology to provide our employees with the best work atmosphere and our customers with excellent customer service. COA’s proprietary software is tailored to our industry and allows the client to receive the best service possible.

We are seeking several Software Developers who can program in C# and ASP.NET. Ideal candidate will be smart, passionate about software development and eager to learn.

If you are looking to work in a team environment, a place where you are more a name than a number, where you interact with leadership daily, then please send your resume for review!

Perks:
Great location, right on the water in the Canton Crossing Tower
Casual and fun work environment
Room for advancement
Job Duties:
Application Design, construction, and deployment of projects and associated modules within an object-oriented architecture
Architect and design web-based applications for integration with other enterprise applications.
Establish programmatic tasks and performs verification tests of developed modules
Fixing production application issues
Interfacing and consuming 3rd party APIs from Banking Partners and Telecom providers.
Development of REST APIs that can be consumed by 3rd parties.
Support CRM application and automate business processes.
Database design and development using Microsoft® SQL Server, including using stored procedures, views and triggers."
Software Engineer,"Portland, OR","NWEA
3.4","Position Description

Software Engineer

Position summary

NWEA employs Software Engineers to achieve craftsmanship level development of software applications for clients and internal users. All Software Engineers are expected to continuously build toward mastery of software languages used or required by NWEA. Software Engineers work collaboratively with all participants on software development projects and may be called upon to fulfill functions related to software development that are not specifically application programming, such as requirement gathering and quality assurance testing.

The Software Engineer creates high-quality craftsmanship-level software for NWEA clients and internal users, and are expected to be proficient in the software languages used or required by NWEA. This includes meeting all requirements/ specifications, testing/QA requirements, methodologies and other NWEA software/product requirements. This position must be adaptable to changing technology environments, and work collaboratively with all participants in a software development project. The Software Engineer may be called upon to fulfill functions related to software development that are not specifically software programming, such as requirements gathering, producing documentation, quality assurance testing, mentoring other developers, and leading projects. As required, this position provides guidance to the junior Software Engineer positions.

Responsibilities
Write awesome code
Create prototypes to help clarify software requirements
Create realistic design specification documents from software requirements
Plan and perform development tasks from design specifications
Provide accurate time estimates for development tasks
Construct and verify (unit test) software components to meet design specifications
Collaborate with quality assurance engineers to resolve software defects
Collaborate with project architects and assist team members to prove the validity of new software technologies
Engage and improve NWEA’s software development methodology.
Promote agile processes among development and the business, including facilitation of scrums.
Perform other duties as assigned to ensure the success of the team and the entire organization
Skills and abilities
Excellent object-oriented design & programming skills, including the application of design patterns and avoidance of anti-patterns
Experience working in a collaborative team of application developers and source code repositories
Demonstrated ability to follow through with all tasks, promises and commitments
Ability to communicate and work effectively within priorities
Ability to work under tight timelines in a fast-paced environment
Good understanding of software design concepts
Understanding of software development methodologies
Ability to solve complex problems
Must be able to perform the physical and intellectual requirements of the role, with or without accommodation
Must be proficient with Java, Lambda, AWS services, S3, dynamo, Node, Terraform
Education and experience
Minimum Bachelor’s degree in computer science or a related field; or an equivalent combination of education and experience will be considered in lieu of a degree
Minimum of 2 - 4 years progressive experience in a software development
Proven experience having designed one or more major components of an application, preferably of a software product.
Proven experience working across multiple tiers of an application, including a database, network, operating system, and containers.
Experience working in an AGILE environment
Experience working in a SCRUM environment
Administrative Use:
Hours

Full-Time

Pay Grade

I

Reports To

Manager, Software Engineering
EEOC

Professional

WC

8810

Location

Portland, OR
FLSA Classification

Exempt

Last Updated

June 2017"
