Title,Location,Company,Description
Software Engineer,"Philadelphia, PA","Brand Value Accelerator
3.2","We’re building the largest commerce partner company in the world and we’re looking for a talented Software Engineer to help us get there. You’ll have the opportunity to support and lead projects for a variety of partners on the Shopify Plus and Workarea commerce platforms. You’ll launch storefronts for partners new to eCommerce, help partners re-platform to Shopify and Workarea, and help our existing partners enhance their current storefronts
*** BVAccel is unable to provide employment visa sponsorship***
What you'll do...
Work on a modern tech stack to deliver unique eCommerce experiences for a multitude of partners who are using the Shopify or Workarea platforms.
Work on a range of tasks including large custom features, 3rd party integrations, server management, and anything else that helps our partners achieve their business objectives.
Contribute to all parts of the software lifecycle process, including defining requirements, estimating, planning, prototyping, development, testing, and maintenance.
Design and develop code to be scalable and reusable across a range of client sizes and business needs
Partner with different roles within the organization to ensure timely delivery and accuracy
What you'll need...
3-5 years of programming experience
Proficiency in at least one programming language (Ruby or other OO language preferred)
Experience with at least one web framework (Ruby on Rails preferred)
Experience working with git and the command line
An appreciation for well written unit and integration tests
The desire to write clean, efficient, reliable code
Ability to thrive in a results-oriented, high-freedom work environment
Excellent time management, problem solving, teamwork, and communication skills
A passion for continuous learning and improvement
Bonus points for...
Experience with AWS or other cloud services (Google Cloud, MS Azure, Heroku, Digital Ocean, etc)
Experience with Elasticsearch
Experience with MySQL
Experience with MongoDB
eCommerce development experience (Shopify Plus, Magento, etc.)
Versed in agile development practices
Experience in a multi-project / agency environment
Who we are...
We are a team that leads with results, works hard to build the better, optimizes inward, stays gritty, and strives for excellence.
We’re a member of San Diego Business Journal’s 2017 Best Places to Work, a 100+ person work fam, passionate, high-growth, fast paced and all in.
We enjoy tons of office perks, a full social calendar, casual dress code, competitive benefits, unlimited PTO, free commuter benefits, and swag from premier client brands.
We are motivated, ambitious and ready to join forces with you to take on the digital world!
What we do...
We’re one of the six pioneer Shopify Plus agency partners, currently the largest in the world.
We partner with Shopify Plus, Google, Yotpo, Dynamic Yield and Workarea to offer website design/development, digital marketing, Amazon services and conversion rate optimization (CRO)
We are innovative, data-driven eCommerce experts with a best-in-class technology stack that allows us to create valuable digital experiences and accelerated revenue for our clients.
BVAccel provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws."
Software Engineer,"Kirkland, WA","Clean Power Research
4.5","WHO ARE WE?
Looking for a job that makes a real difference in our world today and one that you’ll be proud of when you look back in 20, 30 or 40 years? This is it. Clean Power Research is advancing the energy transformation through cloud software that informs, streamlines and values energy-related decisions and processes for utilities, energy professionals and consumers.
We’re a growing company that counts seven of the top 10 U.S. electric utilities and many of the largest renewable energy companies as our customers. We’re focused on expanding our market reach and impact with new software technologies that help solve the energy industry’s hardest problems.
At Clean Power Research, every employee has a seat at the table and an important role.
WHY WORK HERE?
Go from building solutions to being part of the solution.
Join a growing team of software and energy veterans from companies like Microsoft, Amazon, Oracle and Pacific Gas & Electric.
Bring your passion and ideas to the table.
Use your creativity to solve hard problems and make tough decisions.
Work in a start-up like environment coupled with the stability and customer base of an established, profitable company.
Join a growing company that expects you to grow with us and invests in your growth.
Clean Power Research offers competitive compensation and benefits to full-time employees including medical/dental/vision, paid vacation, paid holidays, a bonus plan and 401(k) plan.
WHAT YOU’LL BE DOING AS A SOFTWARE ENGINEER
We’re adding a Software Engineer to our team to build innovative features for the new generation of our solar and DER (Distributed Energy Resources) analytics platform, WattPlan®.
WattPlan is an innovative web application and platform that helps consumers understand the costs and benefits of installing solar or adopting other DERs, such as electric vehicles, using a highly personalized analysis and sophisticated analytical models. WattPlan uses innovations such as integrated LIDAR rooftop data and detailed customer electric data from utilities to deliver the most personalized, detailed and accurate assessment in the world. WattPlan also includes a back-end analytics engine that is productized as a web services API that powers the renewable energy industry.
This is a full-stack position where you’ll own entire features end-to-end. You’ll be using C#, JavaScript, JS frameworks and SQL in a cloud-hosted (AWS) environment. You’ll be part of an agile, empowered and high-performing team. You’ll have exposure to customers and the business, and be an important participant in product, design and technology decisions.
DUTIES & RESPONSIBILITIES
Deliver high-quality code and features with a high-degree of ownership.
Participate in writing test automation (unit tests and integration tests) and be part of a combined engineering team.
Collaborate with other team members to define the product and make it great.
Participate in release testing, monitoring of performance and functionality of the service in production.
WHO YOU ARE
4+ years of professional software development experience.
Superior programmer who consistently delivers tight, finely crafted code.
BA/BS or MS degree in Computer Science or related technical discipline.
Experience in building web applications/services using C#/ASP.NET/SQL and running in a cloud-hosted environment is a plus.
HOW TO APPLY
Click the link below to submit your resume. Please include a cover letter detailing your interest in this position and the renewable energy space along with your resume. Due to the large number of applicants for our positions, we regret that we can only respond to candidates who meet our requirements.
Clean Power Research is located in Kirkland (Greater Seattle Area). Local, full-time, in-office candidates only, please."
"ChipScope Software Engineer, ChipScope Team","Longmont, CO","Xilinx
3.8","Description

At Xilinx, we are leading the industry transformation to build an adaptable, intelligent world. ARE YOU bold, collaborative, and creative? At Xilinx, we hire and develop leaders and innovators who want to revolutionize the world of technology. We believe that by embracing diverse ideas, pushing boundaries, and working together as ONEXILINX, anything is possible.

Our culture of innovation began with the invention of the Field Programmable Gate Array (FPGA), and with the 2018 introduction of our Adaptive Compute Acceleration Platform (ACAP), has made a quantum leap in capability, solidifying our role as the adaptable platform supplier of choice. From the start, we have always believed in providing inventors with products and platforms that are infinitely adaptable. From self-driving cars, to world-record genome processing, to AI and big data, to the world's first 5G networks, we empower the world's builders and visionaries whose ideas solve every day problems and enhance people's lives.

If you are PASSIONATE, ADAPTABLE, and INNOVATIVE, Xilinx is the right place for you! At Xilinx we care deeply about creating meaningful development experiences while building a strong sense of belonging and connection. We foster an environment of empowered learning, wellness, community engagement, and recognition, so you can focus on work that matters - world class technology that improves the way we live and work. We are ONEXILINX.
Being a member of the ChipScope team requires
the passion and motivation to solve challenging FPGA, SoC and ACAP in-system
debug problems with easy to use tools and IP that result in dramatically improved
user productivity. The team is routinely involved in all aspects of product
development: design, prototyping, implementation and testing. This position is
in a dynamic and fast-paced environment, offering tremendous opportunity to grow
personal and professional skills in all aspects of product development.


Candidate Requirements
Demonstrates expert knowledge of business requirements within domain of responsibility
Proactively engages with users and stakeholders on various design and implementation process opportunities
Researches and critically assesses external industry best practices as input to design and implementation process
Proactively identifies and delivers solutions that reduce development and support costs

Required Qualifications
BS or MS in Computer Engineering, Computer Science or equivalent
1+ years of software development experience using Object Oriented Programming and scripting using any of the following: Python, Java, C++
Experience developing in both Windows and Linux environment
Strong communication skills (written and verbal) including ability to write clear and concise technical design documents and regular audio/video meetings with team members worldwide
Familiarity with revision control tools such as Perforce and GIT
Strong understanding of software development process including test driven design and agile software development

Desired Qualifications
Experience with embedded and FPGA development tools including in-system debug
Strong software / hardware troubleshooting abilities
Experience with TCP/IP socket programming
Exposure to parallel programming languages such as OpenCL

]]>"
Software Engineer,"Chicago, IL","Cboe Global Markets
3.7","Job Description


Cboe is one of the largest exchanges in the world and the mission of our technology team is to disrupt the status quo with a relentless focus on product innovation that transforms new ideas into tradable realities. We’re looking for an experienced software engineer who likes to solve tough problems and has a desire to explore and leverage new technologies. Collaborating with other talented developers, you will be working on a new technology stack to engineer a “green” real-time market data system that will service global markets. If you are a free thinker who has a passion for honing their craft and pushing beyond standard conventions, come join the team that is leading the charge in defining the markets of tomorrow.

We care deeply about system reliability, testability, recoverability, fault tolerance, throughput, and latency. We measure times in microseconds, sometimes even nanoseconds. Our engineers have a strong understanding of computer science fundamentals and software engineering. We are analytical thinkers. If it’s broken, we fix it. If it needs refactoring, we refactor it. If it’s hard to test, we make it testable.

In this role, you will participate in full project lifecycle development including:
Code, test, debug, and document technical assignments
Translate business requirements into technical details
Use business and application development knowledge to propose high-level technical and procedural solutions
Deliver high-quality solutions and designs
You will also analyze and recommend technologies and tools to improve efficiency and quality of the development process
Requirements
Bachelor’s Degree in Computer Science or related field preferred
3-5 years’ experience in Java or equivalent practical experience
The ability to understand, code and decode index calculations a plus
Demonstrated ability to work well in a dynamic environment, quickly pick up new skills and adapt to changing business needs
Experience in full project lifecycle development and the use of JIRA and other collaboration tools
Experience with Kafka desirable
Self-directed, self-motivated
We like statistics. We love automation. We are pragmatic. We ship code weekly. We’re looking for like-minded individuals to join us.

Cboe Global Markets is an Equal Opportunity Employer. For more information, please click the following links:

Equal Employment Opportunity is The Law (in English)

Equal Employment Opportunity is The Law (in Spanish)
Equal Employment Opportunity is The Law (Supplement)

E-Verify Participation Poster (English)

E-Verify Participation Poster (Spanish)

Right to Work Poster (English)

Right to Work Poster (Spanish)"
Software Engineer,"Bellevue, WA","Base2 Solutions
4.7","Base2 Solutions is a technology consulting firm where each day offers new opportunities to learn, innovate, and have real impact. Base2 Solutions was selected by the Puget Sound Business Journal and the Orange County Business Journal as one of 2019’s Best Places to Work. For the fifth year in a row in Washington and for the fourth year in a row in Orange County, these publications have recognized Base2 for its commitment to fostering an innovative culture and its dedication to providing employees with a great work experience.

Our headquarters are in downtown Bellevue, Washington with an additional office in Brea, California.

This position is for our Bellevue location.

What you will do:

We are looking for a skilled and passionate Software Engineer to technically support projects and the other software engineers to deliver projects that follow best practices and demonstrate a high level of quality. We require a multi-talented professional with both a broad and deep technical background and with great leadership and communication skills.

What you will be responsible for:
Develop software to implement the design and develop automated unit tests to ensure that the software meets functionality and quality requirements
Provide support in preparation and presentation of technical material for Base2 customers.
Prepare reports and correspondence concerning project specifications, activities and status
Participate in ensuring that documented processes and conventions are maintained throughout the development effort
Participate in code and design reviews for process improvement.
What we believe is required to do the job:
Java, JavaScript, microservices, Rest APIs, GitHub (required)
Node, Python, JIRA, AWS EC2, AWS SNS (preferred)
Bachelor’s Degree in Computer Science or Engineering (preferred)
3+ years working in a software engineering capacity
Ability to support software integration, as well as, system & acceptance testing
Position requires a degree of competence in software engineering techniques
Emerging knowledge in field; familiar with a variety of the field’s concepts/practices.
Strong written and verbal English communication skills
Ability to efficiently resolve problems
Ability to accomplish multiple tasks
Ability to effectively collaborate with team members on technology development
This is for direct hire only. We are not able to offer Visa sponsorship nor are we accepting contractors placed through agencies/other companies.

Base2 is committed to hiring and retaining a diverse workforce. We are an Equal Opportunity/Affirmative Action Employer and provide equal employment opportunity to all employees and applicants without regard to race/ethnicity, color, national origin, sex/gender, sexual orientation, religion, age, disability, veteran status, or any other protected status. Should you have questions regarding our Affirmative Action Plans or wish to view the available portions of the plans, please send an email to recruiting@base2s.com with your contact information.

If you need a reasonable accommodation for any part of the employment process, please send an e-mail to recruiting@base2s.com and let us know the nature of your request, along with your contact information. Please note that only those inquiries concerning a request for reasonable accommodation or our Affirmative Action plan will be responded to from this e-mail address."
Software Engineer,"Austin, TX","AGS
4.7","Job Description

AGS is a fun, exciting, and growing company focused on making amazing slot machine games. Real money! Real fun!

We are looking for a self-motivated person who enjoys the complexities and trade-offs of working in a multidiscipline creative environment. If you love making games, and making them with other amazing people then we want to meet you.

Responsibilities
Making games with a diverse team of Game Designers, Artists, Musicians, Engineers and Mathematicians.
Writing code in C# and creating slot games using Unity.
Solving complex problems, isn’t that why you became an engineer?
Developing process improvements and tools to make life easier for everyone and yourself.
Identifying and debugging complex issues,
Working with Artists and Game Designers to implement the team’s vision of the game.
Helping SQA identify and fix bugs.

Job Requirements
Bachelor’s degree in computer science, engineering or related field.
Experience making games in unity.
Experience designing, coding, testing and debugging software.
A passion to help your team members and to work with them for the greater good.
Experience with OOP languages.
Be self-motivated and proactive to get stuff done.
Understand that change, iteration and failure are required to create and design great things.
Also great if you….
Have experience with Linux or UNIX.
Have experience with state machines and interrupts.
Know what we are talking about when we say the words, sprint, retro, backlog and velocity.
Have previous gaming industry experience.
Note: All offers are contingent upon successful completion of a background check and drug screen

*Posted positions are not open to third party recruiters and unsolicited resume submissions will be considered free referrals.

AGS in an equal opportunity employer

Apply"
Software Engineer,"Chesterfield, MO","MiTek Industries
3.6","MiTek® USA Inc., a subsidiary of Berkshire Hathaway, Inc. is seeking a versatile and passionate Software Engineer who is responsible for the technical transition of a desktop client/server application into a new web based product. You will have input on all technical aspects of the project, applying industry standards and utilizing past experiences. As a technical leader, you will help decide on technologies, as well as design and implement complex, technical solutions. Come be part of something that is changing the construction industry on a global scale; come be a part of MiTek!

Required Skills

REQUIRED SKILLS:
Code, test, document, configure, and debug responsive web and middle-tier solutions using C#, ASP.NET, JavaScript, jQuery, Entity Framework, and SQL Server
Refactor existing software and business logic into MicroServices, deployed using containerization
Collaborate with teams responsible for requirements, development, and quality assurance to ensure solutions are efficient, consistent, and fulfill business needs
Participate in analysis, design, and code reviews
Work in an Agile software development environment using Scrum
Lead, mentor, and coach junior developers
Attendance during regular work hours and overtime as required
QUALIFIED CANDIDATES WILL HAVE THE FOLLOWING:
Bachelor of Science degree in Computer Science or related field
10+ years of design and development (web) experience
Required experience with C# and .NET Framework, React (or other JavaScript frameworks), HTML, CSS, and SQL
Knowledge of ASP.NET, RESTful APIs, and SOA
Knowledge of WPF is desirable though not required
Ability to interact professionally with others; including co-workers, vendors and customers
MiTek is an E-Verify and

Drug and Tobacco-Free Workplace.

We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard To race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law.

Required Experience

Job Location
Chesterfield, US-MO"
Software Engineer,"Telford, PA","Datalogic
3.7","Career Opportunities: Software Engineer (8103)

Req Id 8103 - Posted 11/21/2019 - Telford - United States - Pennsylvania

 Job Description Print Preview

Apply

Save Job

Return to List

Software Engineer

This software engineering position will be in our R&D facility in Telford, PA. The candidate will participate in development of software for products including but not limited to dimensioning systems and industrial cameras and controllers. The ideal candidate will have strong software development skills. The candidate should be effective working on small teams and on an individual basis and be comfortable presenting their findings and solutions to larger peer audiences.

Duties and Responsibilities are:
Develop software to support new product or feature development;
Work cross functionally on product development;
Create documentation to support software development work in the creation of product solutions;
Support and initiate demonstrations of software functionality;
Collaborate with peers as a member of the R&D team;
Education/Experience Requirements

EDUCATION (SCHOOL/SPECIALIZATION): BS/MS in Computer Science or related field

LANGUAGES: English

EXPERIENCES: 0.5 to 3 years of experience as a software engineer developing embedded software
Qualifications

SPECIFIC KNWOLEDGE AND INFORMATION TECHNOLOGY:
Experience with or knowledge of embedded Linux systems;
Demonstrable skills in C/C++ programming and debugging in an embedded environment with and without an emulator;
Experience or knowledge of real time operating systems (Nucleaus RTOS is a plus);
Solid written and verbal skills;
Independent thinker, self-starter, passion for problem solving;
Ability to interface with other functions (hardware, test, etc.) throughout the development lifecycle;
Ability or background working in a multi-cultural business environment;
Algorithm prototyping using Matlab;
Experience or knowledge of network programming and protocols;
Experience or knowledge of interfacing with low-level hardware functions, including hands-on experience with lab debug equipment, such as oscilloscopes and logic analyzers
Other Information & Specific Skills

OTHER INFORMATION & SPECIFIC SKILLS

Interpersonal abilities, ability to work with a team, attention to details, flexibility and creativity, proactivity, adaptability to change, tenacity and perseverance, quick learning, results driven, capability to work in a dynamic team and in a complex environment, problem solving attitude, open minded.

#LI-POST
Equal Opportunity Employer

Apply

Save Job

Return to List

Email this job to a friend




The job has been sent to

Please provide the information below

Job title:


*Your email address:


*Your friend's email address:


Message:


*Confirm you are not a robot:


Send

Cancel"
Software Engineer,"Endicott, NY","ENSCO
4.0","Internal Position Title
Software Engineer I

13-Nov-2019

Recruiter
Mark Pitts

Division Description
For more than 35 years, ENSCO Avionics has developed sophisticated airborne systems for the aerospace industry to meet DO-178C, DO-254, DO-278A, and military standards for manned and unmanned systems. ENSCO Avionics focus is on safety- and mission-critical software and programmable hardware engineering solutions, custom display development, tailored synthetic vision applications, integration test solutions, and the IData® Tool Suite. ENSCO Avionics, based in Endicott, N.Y., is a wholly owned subsidiary of ENSCO, Inc. www.ensco.com/avionics

Req ID
1766BR

Employment Status
Regular Full-time

General Education/Years of Experience
Some formal academic/tech trng; 6 mths exp

Drug Screen Type
None

Security Clearance Level
No Clearance Requirement

Location
Endicott, NY

Industry Job Title
Software Engineer

Background Check Type
7 year

Job Description

ENSCO Avionics supports challenging engineering programs on a broad range of aerospace platforms including modern control units and display systems for fixed wing and rotorcraft/helicopter programs.

ENSCO Avionics is looking for talented Software Engineers to help design, develop, and verify embedded applications for the next generation of commercial and military aircraft. Your responsibilities will span the full DO-178C software development lifecycle, from writing and reviewing software requirements to designing and executing requirement-based verification.

At ENSCO Avionics, we take our tagline “Ideas to Reality” very seriously. Joining ENSCO is an opportunity to advance humankind through technological and scientific discovery. Our dedicated workforce is diverse—in background, experience, skills, and interests. ENSCO Avionics employees are encouraged to be courageous and innovative in their ideas and work collaboratively to help develop cutting-edge technology and inventions that make future dreams a reality. ENSCO Avionics offers a supportive and unique culture, positive work environment, and flexible work schedules that empower its employees to achieve their maximum potential.

If you have the skills, experience, and desire to join our talented team and contribute to the needs of today’s modern aircraft, we want to talk to you about this opportunity.

Business Area
Avionics

Export Control and Licensing
None

Qualifications Desired
Training or background in Embedded Software Development
Experience using VectorCast or other verification tools (LDRA, RTRT…)
Experience with Low Level and/or integration testing
Experience developing and testing to DO-178 guidelines
Experience with Configuration Management systems such as Subversion (SVN) or GIT
Experience with Requirements Tools such as IBM Rational DOORS
Contract Award Contingency
No

U.S. Citizenship
Yes

Qualifications Required (Skills)
Minimum 6 months of relavent experience
Experience and understanding of C Language fundamentals
Understanding of software verification principles and familiarity with Requirements Based Testing
Excellent interpersonal skills including working in team environments
Excellent written and verbal communication skills
High level of professionalism, work ethic, and attention to quality
Must be a U.S. Citizen
Strength in Diversity
ENSCO, Inc. and its wholly owned U.S. subsidiaries are equal opportunity/affirmative action employers, committed to diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender identity, sexual orientation, national origin, disability, or protected veteran status, or any other protected characteristic under state or local law."
Software Engineer,"Santa Barbara, CA","FastSpring
4.8","The Opportunity

Want to work for a company where you can have a genuine impact, be passionate about what you do, and work with a great team of people? At FastSpring, we work hard while keeping a fun, collaborative, and casual atmosphere. Headquartered in downtown Santa Barbara, our offices are just a few minutes from great restaurants, shops and the beach. If you're highly driven and want to work at an exciting, fast-growing e-commerce and subscription management SaaS company, consider joining the FastSpring team. We offer a dynamic work environment, competitive compensation, equity, growth opportunities, benefits and more for the right candidate. Watch the video >

The Position

FastSpring is looking for a Software Engineer to join a growing team at its headquarters in Santa Barbara, CA. The Software Engineer will be responsible for developing incremental changes, bug fixes and larger features for FastSpring's SaaS ecommerce platform, which serves the store-front, payment, digital fulfillment, and post-order needs of digital retailers worldwide.

Responsibilities
Develop and test new features, incremental changes, and bug fixes to a production-ready state using agile development processes
Contribute to architectural designs
Define and implement automated tests for new development
Participate in code review process
Develop skills with new technologies
Qualifications
3+ years Java / JavaScript / node experience
HTML / CSS / JavaScript / JQuery / Angular experience
2+ years AWS experience, including EC2, S3, RDS, DynamoDB; experience with Lambda and Redshift is a plus
3+ years experience developing software services using RESTful APIs
Ability to automate tasks through scripting
Understanding of agile development processes
Bachelor's degree in Computer Science or equivalent experience
About the Company

Founded in 2005 and with thousands of customers worldwide, FastSpring powers the digital economy with a cloud-based e-commerce & subscription management platform that helps software & SaaS companies monetize their products and services onlineworldwide. FastSpring provides an end-to-end payment processing, merchandising & fulfillment solution for companies that sell desktop software, SaaS, video games, e-books and other digital products.

FastSpring is an EQUAL EMPLOYMENT OPPORTUNITY/AFFIRMATIVE ACTION employer. Candidates are considered for employment with FastSpring without regard to their race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, veteran status (specifically status as a disabled veteran, special disabled veteran, Vietnam Era veteran, recently separated veteran, armed forces service medal veteran, or other protected veteran) or other classification protected by applicable federal, state or local law."
Software Engineer,"Huntsville, AL","Raytheon
3.7","Raytheon Intelligence, Information and Services (IIS) has an exciting opportunity for a Software Engineer in Huntsville, AL. The successful candidate will support the current and evolving Strategic Systems Engineering Services (SSES) efforts for the Systems Simulation, Software and Integration (S3I) Directorate customer. The S3I Directorate has development and support responsibilities for myriad weapons systems and related support systems with associated enhancements. The Strategic Systems domain includes support activities for Combatant Commanders and Agencies such as AMC, MDA, Homeland Security, Program Executive Office Enterprise Information Systems (PEO EIS), TRANSCOM, INSCOM and related FMS efforts.

Requirements:
6+ years of experience
Preferred C++
Red Hat Linux
Secret Clearance
Required Education:
Computer Engineer, Computer Science, Math
Desired Knowledge, Skills, & Experience:
Port code to new hardware architecture and OS
Experience working in Agile Environment
Experience with Ada
Radar Software Code
Must be a U.S. Citizen
148482

Raytheon is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, age, color, religion, creed, sex, sexual orientation, gender identity, national origin, disability, or protected Veteran status."
Product Management Engineer - Software Products,"San Jose, CA","Xilinx
3.8","Description

At Xilinx, we are leading the industry transformation to build an adaptable, intelligent world. ARE YOU bold, collaborative, and creative? At Xilinx, we hire and develop leaders and innovators who want to revolutionize the world of technology. We believe that by embracing diverse ideas, pushing boundaries, and working together as ONEXILINX, anything is possible.

Our culture of innovation began with the invention of the Field Programmable Gate Array (FPGA), and with the 2018 introduction of our Adaptive Compute Acceleration Platform (ACAP), has made a quantum leap in capability, solidifying our role as the adaptable platform supplier of choice. From the start, we have always believed in providing inventors with products and platforms that are infinitely adaptable. From self-driving cars, to world-record genome processing, to AI and big data, to the world’s first 5G networks, we empower the world’s builders and visionaries whose ideas solve every day problems and enhance people’s lives.

At Xilinx, we are leading the industry transformation to build an adaptable, intelligent world. ARE YOU bold, collaborative, and creative? At Xilinx, we hire and develop leaders and innovators who want to revolutionize the world of technology. We believe that by embracing diverse ideas, pushing boundaries, and working together as ONEXILINX, anything is possible.

Our culture of innovation began with the invention of the Field Programmable Gate Array (FPGA), and with the 2018 introduction of our Adaptive Compute Acceleration Platform (ACAP), has made a quantum leap in capability, solidifying our role as the adaptable platform supplier of choice. From the start, we have always believed in providing inventors with products and platforms that are infinitely adaptable. From self-driving cars, to world-record genome processing, to AI and big data, to the world’s first 5G networks, we empower the world’s builders and visionaries whose ideas solve every day problems and enhance people’s lives.

If you are PASSIONATE, ADAPTABLE, and INNOVATIVE, Xilinx is the right place for you! At Xilinx we care deeply about creating meaningful development experiences while building a strong sense of belonging and connection. We foster an environment of empowered learning, wellness, community engagement, and recognition, so you can focus on work that matters – world class technology that improves the way we live and work. We are ONEXILINX.

If you are PASSIONATE, ADAPTABLE, and INNOVATIVE, Xilinx is the right place for you! At Xilinx we care deeply about creating meaningful development experiences while building a strong sense of belonging and connection. We foster an environment of empowered learning, wellness, community engagement, and recognition, so you can focus on work that matters – world class technology that improves the way we live and work. We are ONEXILINX.

The Product Marketing Engineer position is in the Software and AI marketing group, located in San Jose (California) or Longmont (Colorado), for an expert marketing engineer to focus on scaling technical expertise and driving product requirements. The successful candidate will work closely with customers, the Xilinx field, market segment architects and R&D to enable the next generation of designs.

Responsibilities:
Drive definition of Xilinx software-defined algorithm acceleration tool flows and hardware-accelerated libraries
Define integration of machine learning / AI into hardware/software acceleration systems for both data center and edge / IoT applications
Create marketing requirements documents, including proof-of-concept designs, illustrating design flows, methodologies, and competitive differentiation for algorithm acceleration on Xilinx FPGAs and ACAPs
Drive the evolution of tools and features related to Xilinx software acceleration by collaborating with engineering and helping drive tool features.
Drive best-in-class development flows and methodologies for software acceleration
Represent the needs of end-users, evaluate market trends and competition, and use this information to determine what features to build for software acceleration tools
10+ years of industry experience with GPU programming, OpenCL or CUDA optimization, and debug techniques.
Strong CUDA, OpenCL, C/C++ programming and Python scripting skills.
Solid understanding of machine architectures and micro-architectural performance considerations.
Experience with parallel programming and data flow graphs.
Experience with VLIW compilers and architectures is a plus.
Experience with explaining and evangelizing advanced technical systems is a plus.
Experience with FPGA design is a plus.
Experience with machine learning inference is a plus.
Experience with Jupyter Notebooks is a plus.
Excellent written and verbal communication skills, presentations skills, and the ability to work with multiple groups.
Education/Experience:

• BS/MS (Master's Degree preferred) in CS/EE with a minimum of 10+ years’ experience with GPU programming using OpenCL or CUDA, optimization and debug techniques

Job Requirements:
10+ years of industry experience with GPU programming, OpenCL or CUDA optimization, and debug techniques.
Strong CUDA, OpenCL, C/C++ programming and Python scripting skills.
Solid understanding of machine architectures and micro-architectural performance considerations.
Experience with parallel programming and data flow graphs.
Experience with VLIW compilers and architectures is a plus.
Experience with explaining and evangelizing advanced technical systems is a plus.
Experience with FPGA design is a plus.
Experience with machine learning inference is a plus.
Experience with Jupyter Notebooks is a plus.
Excellent written and verbal communication skills, presentations skills, and the ability to work with multiple groups.
Education/Experience:

• BS/MS (Master's Degree preferred) in CS/EE with a minimum of 10+ years’ experience with GPU programming using OpenCL or CUDA, optimization and debug techniques

]]>"
Software Engineer - Java Developer,"Omaha, NE","Object Partners Inc
4.7","Why consider OPI, and why do people dig working here?
Variety of consulting; new technologies, projects, and people on a regular basis.
Stability; we’ve been around since 1996 and have a diverse mix of clients and technologies to keep us busy, very busy. And we keep a bench. If you’re not on a project, you’re writing software for our internal business functions or you’re learning new technologies. It’s in our benefit to make our consultants as marketable as possible. That’s good for your career.
No politics or management; we don’t get in the way. Why sit in meetings all day when you can code and be productive?
Awesome benefits; free healthcare for your entire family (yes, free), 24 days of PTO + 10 days of sick time, quarterly profit-sharing bonuses, you get paid OT, company trips (to Mexico), 3 company lake cabins/homes, various quarterly company events, new MacBook Pro’s, free beer/soda, chips, candy, and so much more.
You work with the best. Do an Object Partners search on LinkedIn and see the types of talent we hire. You truly get to work with intelligent, passionate engineers that share the same goal of building great software the right way.
Low company overhead. It all means more money back into our consultant's pockets (profit sharing) or company trips and events to share in the financial success.


We are only considering local Omaha-based candidates.

Qualifications
JVM service frameworks such as Spring Boot.
Reactive libraries such as RxJava, Ratpack, Reactor, Akka, and Vert.x.
Automated testing with tools such as Spock, JUnit, and Geb.
JVM languages such as Java, Groovy, Scala, and Clojure.
Relational database technologies such as MySQL, Postgres, and Oracle.
NoSQL technologies such as Cassandra, DynamoDb, MongoDB and ElasticSearch.
Messaging technologies such as Kafka, RabbitMQ, ActiveMQ and Amazon SQS.
Build tools such as Gradle and Maven.
Experience with microservice metrics, monitoring, and logging.
Experience with NodeJS services (Express, hapi, Koa, Serverless).
Cloud-based systems such as AWS, Google Compute Engine, Heroku, DigitalOcean.
Passion for software development. Someone that loves what they do, that aren’t just in it for a paycheck. Do you have dev projects going on at home at all times?
Aptitude for learning. New projects, new teams, new technologies mean having to adjust and learn all the time. You might get thrown on a Spring or mobile project as well, so having the ability to jump in and get your feet wet without hesitation is important. If you don’t want to grow and learn, we’re not a fit.
Positive, can-do attitude. We can teach the technology, but we can’t teach how to approach client challenges with a positive, helpful demeanor. The best consultants aren’t the most technical (although that sure helps), it’s the consultant that will do whatever it takes to see a client be successful, no matter what they throw at you."
