Title,Location,Company,Description
Software Innovator,"Shelton, CT","Sila Solutions Group
4.6","Are you looking to do more than just grind out code? At Sila, you’ll be given the autonomy to make design and architecture choices, present product improvements to our aviation client, and be responsible for the destiny of web and mobile applications.
Sila has the exciting work and the fast pace of a start-up with the job security that comes with being a well-established business. As one of our Software Innovators, you will be joining a small team who enjoys collaborating in our open office space and talking about code over a game of pool.
What You'll Do:
Work with a variety of languages and frameworks, keeping up with cutting edge technologies and trends
Own the destiny of web and mobile applications
Brainstorm and collaborate to identify product ideas, then implement the custom solution which was chosen
Participate in all phases of Agile development
Work directly with our Fortune 500 clients to ensure products meet their needs
Work in a very fast pace environment
What You'll Bring
1+ year of (post-college) hands-on object-oriented application development experience using C# / .NET as well as exposure to all development tiers: front-end, middle-tier and databases
Ability to embrace ambiguity and make the visions of our clients a reality
Strong social and consultative skills with a desire to develop relationships and work face-to-face with clients
An entrepreneurial attitude and a desire to work in a company where you are not told exactly what to code and how to code it
A passion for continued learning
Ability to take the job seriously but not take yourself too seriously
A quiet confidence and lack of ego
What We'll Do:
Value and listen to your contributions whether you have been at Sila for years or are just starting your journey at Sila
Provide opportunities for professional development and opportunities to learn new languages and tools
Reward employees for continuous learning and knowledge sharing
Provide on-site facilities including a gym, tennis and basketball courts
Plan several Sila fun activities each month (i.e. brewery happy hours, game nights, trivia contests, fantasy sports leagues, and social dinners)
Invest in charitable events and encourage staff to generate new volunteering opportunities
Sila will not sponsor any employee in this position for a work visa, now or in the future (i.e. H1-B visa, F-1 visa (OPT), TN visa or any other non-immigrant or immigrant status)

About Sila

Sila is a technology and management consulting firm that delivers solutions to the world’s leading corporations and Federal government agencies. Our solutions expertise lies in the areas of cybersecurity, risk management, data analytics, software engineering and integration, strategy and transformation, and digital creative services. We are a values-driven company with a culture that fosters collaboration, creativity, and social responsibility. Sila employees are part of a community of vibrant, high-performing contributors who push each other to achieve the highest standard of excellence. Our team members have extensive opportunities to discover their passions and shape their own career paths, and we continually invest in employees’ growth through innovative training, mentorship, and professional development programs. Staff are quickly immersed in clients’ business challenges, work closely with emerging technologies to develop impactful solutions to these challenges, and are exposed to a variety of industries and market offerings.

We are looking for full-time employees to become an integral part of our growing team. Sila is headquartered in Washington, D.C. and has offices in Chicago, IL; Seattle, WA; and Shelton, CT. Sila offers a range of great benefits including a comprehensive healthcare package, 401K with matching, paid time off, and paid company holidays, as well as other unique benefits that support our staff’s active work/life balance.

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability or protected veteran status, or any other legally protected basis, in accordance with applicable law."
Senior Software Engineer/Team Lead,"Chicago, IL",Brightfield Group,"The ideal candidate is an experienced data pipeline builder and tech manager, skilled at optimizing data systems and building them from the ground up. You will manage our tech team on architecting and designing systems, interfaces and infrastructures that safely and efficiently power the data pipelines for Advanced Analytics, BI execution and Custom Visualizations. We use Google Big Query for storage, and Virtual Machines, Python, and Flask for data transformations. We are working toward setting up a modern data stack, and you will be critical in leading us there. Ideally, you are highly skilled at navigating remote VMs and using containerization technology. We write most of our code in python, and deploy it to GCP. You will be expected to build scalable data ingress and egress pipelines across data storage products, deploy new ETL pipelines and diagnose, troubleshoot and improve existing data architecture. Working in a fast-paced, flexible, start-up environment; we welcome your adaptability, curiosity, passion, grit, and creativity to contribute to our cutting-edge research of this growing, fascinating industry.

About Brightfield Group. Brightfield Group is a cannabis market research company comprised of a team of experts across the country with years of experience analyzing opaque markets with the most sophisticated analytical and statistical tools available. We give the most accurate and comprehensive consumer, brand, and market insights into the CBD and cannabis industries providing a critical edge in this quickly emerging and competitive market. We accomplish this through cutting-edge social listening, expertly constructed surveys, triangulated market-sizing, innovative online data-crawlers, and thorough, empathic qualitative research. The growing data science team, leverages the latest technology in natural language processing, machine learning, and artificial intelligence to provide the most holistic view of the cannabis industry and its consumers.
Principal Duties and Responsibilities (Essential Functions):
Develop “v2” architecture, centered around tests, microservices, scalability, and traceable data provenance to foment state of the art predictive analytics and visualizations
Code reviews and training for junior developers
Creating and maintaining infrastructure (both team and that allows for agility and innovation
Qualifications & Skills: REQUIRED:
Python
Google Big Query
Azure
Power BI
Python
PREFERRED:
Docker
Kubernetes
Familiarity with survey and social data"
Senior Software Engineer,"Indianapolis, IN","RenPSG
2.3","The Senior Software Engineer will be working with other engineers to develop software on our philanthropic solutions software platform. This person must be self-motivated and results-oriented with strong programming skills across modern enterprise software architectures. This specific position will be delivering software within a new investment accounting module. And doing so in a way that meet the needs of the business while ensuring a highly reliable and scalable application environment.
Responsibilities:
Develop a new investment accounting system integration module.
Help lead the shift to a services-based, modern, scalable, and highly automated application environment.
Collaborate and pair with other engineers, including code reviews.
Provide strong technical expertise across the team.
Contribute to extensive application testing frameworks.
Work closely with Product Management and other areas of the business to ensure market needs are met.
Knowledge, Skills and Abilities:
Bachelor's Degree in Computer Science or related field required
5+ years of full stack programming experience
3+ years of experience in the programming and support of complex enterprise cloud applications
Extensive experience programming with .NET C# and SQL databases
Experience using container services (Docker and/or Kubernetes)
Experience building scalable REST APIs and Microservices
Experience using Azure and/or AWS infrastructure services
Agile methodologies
Git
Strength in algorithms and design patterns
Reporting, analytics, data warehouse experience is preferred
Experience with automated testing frameworks and test driven development is a plus
Investment accounting industry experience is a plus"
Principal Software Engineer,"Pittsburgh, PA","General Dynamics Mission Systems
3.6","Basic Qualifications


Bachelor's degree in software engineering or a related technical field is required (or equivalent experience), plus a minimum of 10 years of relevant experience; or Master's degree plus a minimum of 8 years of relevant experience. Agile experience preferred

Responsibilities for this Position


General Dynamics Mission Systems has immediate openings for a Principal Software Engineer at our South Side Works – Pittsburgh, PA location.. This position provides an opportunity to further advance the cutting-edge technology that supports some of our nation’s core defense/intelligence services and systems. General Dynamics Mission Systems employees work closely with esteemed customers to develop solutions that allow them to carry out high-stakes national security missions.

As a Principle Software Engineer, you will:
Work on the hardest technical problems facing the company, often these problems are unusually complex and require the utmost creativity and innovation
Ensure the logical and systematic conversion of customer or product requirements into total systems solutions that acknowledge technical, schedule, and cost constraints
Perform functional analysis, timeline analysis, detail trade studies, requirements allocation and interface definition studies to translate customer requirements into software solutions utilizing whatever development lifecycle techniques or model will yield the optimal results
Research and analyze data, such as customer design proposals, market trends, state of technology and industry, specifications and manuals to determine feasibility of design or application
Participate as a Subject Matter Expert in internal review of software components and systems
Work on advanced applications that may result in new business and revenues for the company
Serve as a technical spokesperson to senior management and customers on projects and applications
Programming Skills:
Strong fundamentals in data structures and algorithms
Solid object oriented programming and software design skills
Proficient in one of the following: Java, C++, C, or JavaScript (using object oriented techniques)
Web Services knowledge such as HTML, CSS, JavaScript, React, and Redux
Candidates should have demonstrated strengths and experience in the following areas:
User Interface development
Computer science theory (e.g., data structures, algorithms, computational complexity)
Appreciation for user-centric design
Full use and understanding of software engineering concepts, principles, and theories
Effective communication and attention to detail
Deep exposure to Unix/Linux systems as well as Windows
Other beneficial common programming patterns/paradigms:
Seasoned, experienced professional having a wide range of professional experience
Experience with version control systems
Experience leading software teams using Agile methodologies
Detailed and fully proficient knowledge of technology trends and champions new ideas and product and process improvements
Concurrent programming and building multi-threaded systems
Memory and CPU profiling
Data modeling and writing efficient data access methods
Experience building large-scale mission-critical applications
Experience with distributed systems
Direct-manipulation user interfaces
Information visualization
Do you like knowing that your work has life-saving value? Do you like the squeak of dry-erase markers on a giant whiteboard, or a lively debate about a user’s optimal experience, or the view of the South Side slopes, or the autonomy to accomplish your goals as you see fit, or board game lunches? Do you like the kind of day where you learn so many new skills that your brain feels like it just ate Thanksgiving dinner? Sound intriguing? Viz is looking for people like you: smart, creative, and fun.

We make software that interactively visualizes data. We make software that enables massive collaboration. We make software that supports our men and women in the military, that smoothes the way of emergency responders here at home, that offers insight to researchers and data analysts. We’re a passionate, close-knit group of inter-disciplinary thinkers and doers that craft truly one-of-a-kind software used all over the world, and we do it from our cozy-casual office here in Pittsburgh.

Check out who we are and what we do here in Pittsburgh!

PREFERRED DEGREE TYPES AND EXPERIENCE: Bachelor's degree in software engineering or a related technical field is required (or equivalent experience), plus a minimum of 10 years of relevant experience; or Master's degree plus a minimum of 8 years of relevant experience.

Department of Defense Top Secret security clearance is preferred at the time of hire or obtainable within a reasonable time period after hire. Applicants selected will be subject to a U.S. Government security investigation and must meet eligibility requirements for access to classified information. Due to the nature of work performed within our facilities, U.S. citizenship is required.

Company Overview


General Dynamics Mission Systems (GDMS) engineers a diverse portfolio of high technology solutions, products and services that enable customers to successfully execute missions across all domains of operation. With a global team of 13,000+ top professionals, we partner with the best in industry to expand the bounds of innovation in the defense and scientific arenas. Given the nature of our work and who we are, we value trust, honesty, alignment and transparency. We offer highly competitive benefits and pride ourselves in being a great place to work with a shared sense of purpose. You will also enjoy a flexible work environment where contributions are recognized and rewarded. If who we are and what we do resonates with you, we invite you to join our high performance team!

General Dynamics is an Equal Opportunity/Affirmative Action Employer that is committed to hiring a diverse and talented workforce. EOE/Disability/Veteran"
Senior Software Engineer,"San Jose, CA","Xilinx
3.8","Description

At Xilinx, we are leading the industry transformation to build an adaptable, intelligent world. ARE YOU bold, collaborative, and creative? At Xilinx, we hire and develop leaders and innovators who want to revolutionize the world of technology. We believe that by embracing diverse ideas, pushing boundaries, and working together as ONEXILINX, anything is possible.

Our culture of innovation began with the invention of the Field Programmable Gate Array (FPGA), and with the 2018 introduction of our Adaptive Compute Acceleration Platform (ACAP), has made a quantum leap in capability, solidifying our role as the adaptable platform supplier of choice. From the start, we have always believed in providing inventors with products and platforms that are infinitely adaptable. From self-driving cars, to world-record genome processing, to AI and big data, to the world's first 5G networks, we empower the world's builders and visionaries whose ideas solve every day problems and enhance people's lives.
If you are PASSIONATE, ADAPTABLE, and INNOVATIVE, Xilinx is the right place for you! At Xilinx we care deeply about creating meaningful development experiences while building a strong sense of belonging and connection. We foster an environment of empowered learning, wellness, community engagement, and recognition, so you can focus on work that matters - world class technology that improves the way we live and work. We are ONEXILINX.

Responsibilities:

• Contributing to the architecture and design of the overall embedded software stack for multimedia solutions.
• Optimizing the solutions developed for performance and designing them for scalability.
• Developing Bare Metal and/or Linux drivers for multimedia components using Xilinx SOCs.
• Developing Heterogeneous memory Management solutions for Asynchronous Multi-processing platforms.
• Work with different teams to identify problems and create solutions
• Delivering software solutions in line with product roadmap on time with high quality.
• Involved in cross function team interaction and engagement with various key player and stakeholders in the organization.
• Play a role in all the phases of software development, from requirement gathering, analysis, design, development, testing and final release to customers.
• Provide clear and timely communication related to status and other key aspects of the project to leadership team.
• Responsible for working with customers and internal support teams for resolving critical customer escalations on need basis.
• Work with management team on project planning activities – creating project plans/schedule, risk analysis and mitigation, etc. for the projects you are working on.
• Good understanding of software development life cycle stages - design, implementation, documentation and testing of software code implementing product features and requirements
• Willingness to learn skills, tools and methods to advance the quality, consistency, and timeliness of Xilinx software products.

• BS with 5+ years of experience, or MS 3+ years of experience, or PhD in
Computer Science, Computer Engineering, Electrical Engineering or related
equivalent.

• Experience with C/C++, Embedded systems and Linux kernel/driver development for multi-processor heterogeneous systems.
• Understanding/Experience with Linux heterogeneous memory management, multi-processor synchronization and communication.
• Experience with V4L/DRM and other multimedia frameworks.
• Experience developing plugins with GStreamer and other frameworks.
• You must be capable of working in a dynamic, high pressure environment.
]]>"
Engineering Services and Software Development Manager,"Highland Heights, Cuyahoga, OH",ControlSoft Inc.,"General
ControlSoft Inc. has an immediate opening for a full-time Engineering Services and Software Development Manager.
Position Summary
This position has the following responsibilities:
Acting as the ControlSoft liaison to our major key accounts
Managing the Software Development group responsible for the development and commercialization of ControlSoft software products
Managing the Marketing Communication function
Performing the Product Marketing and Product Management functions for the Company’s products and services
The position will also help support the following areas:
Planning Sales and Marketing Activities
Developing industry specific business plans
Managing strategic partnerships
Key Responsibilities
#1 Management of Major Key Accounts
Periodically meet with our contact persons at our major key accounts to ensure that ControlSoft is meeting their requirements for software technology and engineering talent. Annually conduct state-of-the-business meetings with each of our major key accounts.
In coordination with ControlSoft executive management negotiate any changes to the Master Services Agreements which have been established for these two accounts.
Continuously search for opportunities to grow the business with these accounts. Act as the face of ControlSoft into these companies and portray a culture of innovation and customer service in all interactions with the client.
#2 Management of Software Development Team
Responsible for delivering commercialized software products which fulfill the requirement specifications defined by either the internal marketing, sales and project engineering groups and/or by customers. Project deliverables should include everything required to commercialize the product; the software, technical documentation for the product (instruction manuals, quick start guides, etc.), a licensing mechanism, the method by which we distribute the software, etc.
Define and document the Company’s product development process. This should include all steps in the process: specification, prototyping, software development, testing requirements, new control algorithm development, drafting technical documentation, etc. The development process should be comprised of several Standard Operating Procedures (SOP’s). Manage all development projects to the defined process.
Annually produce a development schedule (Gantt chart form) for all activities to be undertaken in the calendar year. Development schedule should contain dates for all major milestones. The development schedules should be updated as necessary as new information becomes available.
Develop and maintain an estimation tool based on the Company’s product development process used to create project scheduled. This estimation tool should be updated frequently as better “actual” data is compiled.
Maximize the utility of the installed RedMine problem report tracking system and ensure that the process by which the Company responds to problem reports is being strictly adhered to. All software defects reported by representatives from our Key Accounts must be treated with the highest level of urgency. Target response time to problem reports should be one day. Estimates of time to achieve problem resolution should be provided to customers as quickly as possible.
Develop and deliver technical presentations to existing and potential customers regarding 1) the Company’s product development capabilities (personnel, tools, resources, experience), and 2) the Company’s near term (12-24 month) product development docket. Vet all presentations with Company management.
Define the process by which we respond to Customer Special requests for feature enhancements to our existing product lines.
Determine the staffing requirements for the Product Development group required to complete the assigned tasks. Ensure all assigned personnel receive the training necessary to successfully complete the tasks which are assigned to them. Take ownership of the On-Boarding process.
Produce a Quarterly Report which provides a comprehensive status update on all Product Development activities. Present this report to Company management.
#3 Management of Marketing Communication Function
Responsible for development and execution of annual marketing program; and management of the Marketing Communication Specialist. Set annual performance targets for this individual and provide frequent feedback. Ensure that this function is treated strategically and does not default to a break-fix position. Assist the Specialist in creating a Marketing Communications operating plan which aligns with the Company’s Strategic Plan.
#4 Product Marketing and Product Management Function
Define and drive the product development program. Draft requirement specifications for new products and enhancements to existing products. Forecast Return-on-Investments for proposed new products and enhancements. Conduct Voice-of-Customer in order to obtain customer feedback regarding enhancements to our products.
Perform the identical function for engineering services. Determine what new services the Company should offer in order to grow revenue. Use Voice-of-Customer to determine new services which Company should offer. Justify the investment and create a Development Plan to grow the talent required to provide the services.
Work closely with industry managers to devise industry-specific marketing campaigns designed to increase sales. Involve the Marketing Communications Specialist in the program. Define metrics and monitor the performance of the program. Report on the results.
Development of corresponding marketing collateral for all new products, enhancements to existing products or new services. Support industrial business development teams in the creation of industry-specific engineered solutions for markets such as Power Generation, Oil & Gas Processing, Glass Manufacturing, Water and Wastewater Treatment, Food and Beverage, Polymer Production and others.
Act as the technical liaison between the Company and our major key accounts. Visit with the clients to assess their needs and to document any enhancements required to our products to meet their needs. Understand the timing of expected deliverables and build project schedules which meet the requirements. Help define and execute our “Voice-of-Customer” process.
Education and Qualifications
Minimum of 20 years of experience in developing software products for industrial use (direct experience developing software related to process control preferred).
BS in Chemical Engineering, Computer Science and/or Engineering (Chemical Engineering, Systems and/or Computer Engineering or Software Engineering preferred).
Familiarity with various software programming techniques and software development tools is a must.
Must possess strong communication and interpersonal skills.
Should have a demonstrated history of managing professional personnel.
Contact Info
Submit your resume to careers@controlsoftinc.com. When submitting your resume, please include Position No. 2019-ENG-1905."
Senior Software Engineer,"Seattle, WA",Strivve Inc.,"Who we are...

Strivve, Inc. (formerly Switch Inc.) is a financial technical services company that is solving very unique problems with payment cards and placing them on merchant sites.

What we’ve got...

The product development team at Strivve, Inc. is looking for a talented Senior Software Engineer to develop APIs, asynchronous processing services, and machine learning systems. Strivve is spearheading challenging initiatives targeted at solving problems that payment card issuers and consumers encounter every day.

Who you are...

You are a talented engineer with an understanding of full stack web technologies, and have proficient technical communication skills. You possess an entrepreneurial spirit and a willingness to pitch in and assist the team in addition to possessing a willingness to learn new technologies and areas. At the end of the day, you are passionate about delivering business value to our customers.

What you’ve got...

Qualifications
Possess excellent analytical skills, technical aptitude and a proven ability to consistently solve complex problems
Possess ability to understand API requirements from both the consumption and production viewpoints
Have an ability to engage effectively with business and technical teams
A highly collaborative participant on teams using iterative development methodology
Have an ability to work independently as well as in a team to offer and drive solutions
Strive to stay current on existing and emerging development tools, platforms, and delivery models
A passion for building great software and a true dedication to writing quality code that is testable and maintainable
Dedication to infrastructure and architecture — where work isn’t completed until the features are live
Experience with test-driven development and automated testing frameworks.
Degree in Computer Science or similar technical degree or equivalent experience required
5+ years in a startup environment
Skills
Proficient with JavaScript.
Familiarity with RESTful API development
Understanding of data structures
Competence with Linux and Git
Proficient in technical copy writing.
Proficiency in developing web applications and/or mobile apps in various languages and frameworks
Expertise with AWS services
Nice-to-haves
Proficiency in developing web sites with Node.js and Express framework
Familiarity with frontend frameworks like React
Experience developing software for mobile platforms
Experience developing machine learning
We are an early stage startup that values equity as part of compensation"
Senior Software Engineer,"Blacksburg, VA","Ozmo
3.7","Ozmo is seeking a senior full-stack software engineer who is smart, curious and loves the challenge of solving problems that improve people’s lives. Our intelligent device support solutions use the latest software stacks and cloud technologies. You’ll collaborate with a fun and close-knit agile team to architect, implement, test and continuously deliver new features and products to our customers.

What's it like to work at Ozmo? We're a growing technology startup with a history of delivering innovative solutions. Our team members are motivated individuals that help each other do remarkable things every day. Ozmonauts are active learners, have a positive impact on the world and do exceptional work. We face challenges together and we win together. And together, we deliver world-class solutions that transform the way the world uses technology. Join us!

Responsibilities:
Lead design, development and testing of complex product features and services
Architect project structure and deployment topology to deliver robust, maintainable solutions
Evaluate, make judicious use of and contribute back to open source technologies
Work with key customers to understand and document technical requirements
Implement measurable technical standards to ensure long-term success
Serve as a mentor to team members

Requirements:
7+ years of software development experience as part of a development team.
2+ years developing dynamic web / HTML5 applications with excellent knowledge of web protocols, restful communication standards, and web security.
2+ years developing server-side solutions to support web and other client applications.
Expert with at least one language and good with several others. We work in a variety of languages and frameworks like React, Ruby/Rails, Node.js and Python.
Front-end development skills (HTML/CSS/Sass/Less/JavaScript). We’d love to see any of your work.
Knowledge of one or more cloud platform service like AWS, Google or Azure.
Experience with SQL and/or NoSQL data stores.
Good understanding of version control workflow. We use Git.
This is an onsite position at our headquarters in Blacksburg, VA. Ozmo offers relocation assistance for candidates and their families. Come learn why Blacksburg is consistently ranked as one of the best places to raise a family and enjoy the outdoors.

You must be legally authorized to work in the US."
Software Dev Engineer 5,"Riverton, UT","The Church of Jesus Christ of Latter-day Saints
4.1","Purposes

This is an expert, professional-level position that requires vast knowledge of industry practices, organizational policies and good judgment in selecting methods and techniques for designing, defining, developing, testing, purchasing, implementing, and analyzing of technical products and systems of diverse scope. This position recommends system purchases for high value projects. This position is expected to participate fully as a leader of each engineering team and will lead in such areas as project planning activities, work break-down of tasks, and engineering peer reviews. This position is responsible for technical leadership in architecture, design, implementation, and on-going engineering support of the organizations technology applications.

This individual works with divine guidance to provide or support technology that furthers the mission of the Church and reflects the eternal impact of the gospel.

Responsibilities
Lead one or more teams in the design and development of assigned software development tasks
Work with the technical lead in the establishment of architectures, standards, and best practices
As a member of a software engineering team, participate in team meetings, team planning sessions, setting team goals, and all other team activities
Estimate the time to develop and deliver features as defined by product management
Participate in peer reviews of project software design and coding
Develop source code and unit tests according to technical designs
Self-directed and can provide classroom instruction in the areas of Church software development processes, industry best practices, and new technologies being adopted for the organization
Provide formal training, mentoring, or pair programming with other less experienced engineers
Qualifications
Education:
Bachelor's degree in computer science or related field Master’s degree preferred

Work Experience:
8+ years of industry recognized, progressive and relevant professional experience.
3+ years of specialized experience in the technologies and methodologies of the product platform processes
Prior experience in a software developer leadership role, leading a team (4+) through the first and subsequent releases of several (3+) successful products, and at least one of which must be a large-scale enterprise application

Demonstrated Skills & Abilities:
Excellent Communication skills including: must be able to create, communicate, and direct work toward accomplishing an overall technical vision
Ability to direct the work in defining logic and algorithms to create programming solutions and designing modules and implementing them within the overall architecture.
Must have significant engineering experience (multiple major releases) in the primary areas of an n-tier enterprise system, e.g. interface, domain logic and database layers.
Must have expert-level skills in engineering/programming, analytical/diagnostic/troubleshooting, web technology, and programming methodology
Must be able to architect entire systems and subsystems
Sufficient knowledge of applicable software, computer languages, and code to perform the responsibilities of the role
This job operates in a professional office environment
To successfully perform the essential functions of the job there may be physical requirements which need to be met such as sitting for long periods of time and using computer monitors/equipment

Worthiness Qualification

Must be a member of The Church of Jesus Christ of Latter-day Saints and currently temple worthy.

Posting Notice/More Info.

Please Note: All positions are subject to close without notice.

Find out more about the many benefits of Church Employment at http://careers.churchofjesuschrist.org.

]]>"
Senior Software Developer,"Charlottesville, VA","Silverchair
4.1","Senior Software Developer

Are you interested in building highly scalable, highly available on-demand web applications? Do you have the passion to be an A Player as part of a scrum team in a great development environment?

Here is your opportunity to join the development team at Silverchair, the market leader in digital publishing for scientific, technical, and medical information.

What We Do
Silverchair is a product development partner to the scholarly and professional publishing industries. What that really means is we use and create advanced technologies to connect doctors, scientists, and researchers to the information they need to keep up with cutting edge research, diagnose complex conditions, or survey the literature within thousands of topic areas. Silverchair facilitates this activity by developing incredibly dynamic online tools and applications.

How We Do It
Over the last 25 years, we have learned a lot from both failures and successes. We maintain a progressive mindset and aim to create the knowledge products of the future and we expect the same mindset from our carefully selected team of professionals be progressive, be excellent, and learn constantly.

What You Will Be Doing
Serve as a senior level developer with the opportunity to architect, design, and implement cutting-edge features for our flagship digital publishing products
Work as part of a self-organizing scrum team that values team excellence and productivity
Adopt, embrace, and promote agile practices with your peers
Display your passion for quality and writing clean and robust code that scales and performs well in the .NET Framework using ASP.NET, MVC, ASP.NET, Web API, and SQL Server 2012+ technologies.
Work closely with Quality Engineers to develop testing protocol to identify and correct defects
Contribute to the analysis of functional requirements while considering the non-functional aspects of the solution
Participate and promote architectural initiatives, balancing long-term velocity with short-term customer needs
What You Need To Bring
Minimum 10 years experience with web technologies creating end to end web applications
Minimum 10 years experience writing and optimizing relational database queries
Minimum 5 years with Microsoft web technologies, including ASP.NET, C#, and MS SQL Server
Interface implementation (HTML/DHTML/CSS/AJAX) (Sass and HTML5 a plus)
Experience with client side technologies and libraries (JavaScript, JQuery, Angular, etc)
Experience building Software as a Service (SaaS) applications
Track record of being a top performer in current and past role
Experience with source control (Mercurial/GIT a plus)
Excellent interpersonal skills and oral/written communication
Bachelors degree in computer science or equivalent experience
Preferred Skills/Experience
Expert understanding of Object-Oriented design, data structures, and algorithms
Publishing domain knowledge"
Linux Kernel Software Developer,"Pittsburgh, PA","General Dynamics Mission Systems
3.6","Basic Qualifications


Bachelor's degree in computer science, computer engineering or software engineering or a related technical field is required (or equivalent experience), plus a minimum of 2 years of relevant experience; or Master's degree.

Responsibilities for this Position


General Dynamics Mission Systems has an immediate opening for a Linux Kernel Software Developer at our South Side Works – Pittsburgh, PA location. This position provides an opportunity to further advance the cutting-edge technology that supports some of our nation’s core defense/intelligence services and systems. General Dynamics Mission Systems employees work closely with esteemed customers to develop solutions that allow them to carry out high-stakes national security missions.

In this role, you will:
Assist in software requirements analysis, design, development and testing for enhancements for proprietary Linux system
Apply the appropriate standards, processes, procedures, and tools throughout the system development life cycle to support the generation of technical engineering products
Support and develop our technical culture by being engaged, intellectually curious, friendly, motivated to solve complex problems, and inspired to deliver superior user-centered design
Participate in internal reviews of software components and systems
Programming Skills:
Strong fundamentals in data structures and algorithms
Proficient in C programming and Shell Scripting
Kernel knowledge and experience highly desired
Development experience with or on UNIX/LINUX operating systems
Memory and CPU profiling
Concurrent programming and building multi-threaded systems
Candidates should have demonstrated strengths and experience in some of the following areas:
Computer science theory (e.g., data structures, algorithms, computational complexity)
The ability to work well in a distributed software development group environment
Attention to quality
Full use and understanding of software engineering concepts, principles, and theories
Effective communication and attention to detail
Other beneficial experience:
Experience with version control systems (Mercurial and Git)
Agile Scrum methodology experience desired
Experience with distributed systems
Applied networking theory and hands on experience desired
Do you like knowing that your work has life-saving value? Do you like the squeak of dry-erase markers on a giant whiteboard, or a lively debate about a user’s optimal experience, or the view of the South Side slopes, or the autonomy to accomplish your goals as you see fit, or board game lunches? Do you like the kind of day where you learn so many new skills that your brain feels like it just ate Thanksgiving dinner? Sound intriguing? Viz is looking for people like you: smart, creative, and fun.

We make software that interactively visualizes data. We make software that enables massive collaboration. We make software that supports our men and women in the military, that smoothes the way of emergency responders here at home, that offers insight to researchers and data analysts. We’re a passionate, close-knit group of inter-disciplinary thinkers and doers that craft truly one-of-a-kind software used all over the world, and we do it from our cozy-casual office here in Pittsburgh.

Check out who we are and what we do here

CLEARANCE REQUIREMENTS:

Department of Defense Top Secret security clearance is desired at the time of hire or obtainable in a reasonable period of time. Applicants selected will be subject to a U.S. Government security investigation and must meet eligibility requirements for access to classified information. Due to the nature of work performed within our facilities, U.S. citizenship is required.

Company Overview


General Dynamics Mission Systems (GDMS) engineers a diverse portfolio of high technology solutions, products and services that enable customers to successfully execute missions across all domains of operation. With a global team of 13,000+ top professionals, we partner with the best in industry to expand the bounds of innovation in the defense and scientific arenas. Given the nature of our work and who we are, we value trust, honesty, alignment and transparency. We offer highly competitive benefits and pride ourselves in being a great place to work with a shared sense of purpose. You will also enjoy a flexible work environment where contributions are recognized and rewarded. If who we are and what we do resonates with you, we invite you to join our high performance team!

General Dynamics is an Equal Opportunity/Affirmative Action Employer that is committed to hiring a diverse and talented workforce. EOE/Disability/Veteran"
Software Engineer III,"Kansas City, MO","Valorem Reply
3.7","Participate in the development life cycle including development, testing, and implementation. Work hand-in-hand with the Architect, Project Managers and Business Analysts to understand the business requirements and build a software solution. As a Software Engineer III, you will collaborate closely with the Architect to develop detailed designs that implement the Architect’s overall vision. You will communicate and implement those designs to the Software Engineers, monitoring and leading daily progress. Coordination with other Software Engineer III's to ensure sufficient, coherent communication and collaboration across work streams on large projects. The position requires strong software development skills and background. In addition to lead functions, you will develop systems hands on, taking on the most technically complex and difficult development activities, and enabling the team to work collaboratively to complete.
Additional Responsibilities:
Mentor team members in enhancing their technical capabilities and increasing productivity.
Understand project scopes, architectural diagrams and requirements to further breakdown more granular requirements and implementing them as part of a project team .
Continuously improving while adhering to process compliance of the company, team and project.
Solve technically complex problems and prioritize tasks based on technical knowledge .
Act as the point of escalation for Software Engineers and other technical delivery roles within project teams.
Facilitate and coordinate appropriate and effective communication channels within their project team, and across teams through the other Technical Team Leads.
Promote the organization's present technology within a team.
Bachelor's Degree in Computer Science or related field and three years of experience in software development.
Background Check Required
Required Skills:
C#, including development, diagnosing and debugging, Classes, Interfaces, Delegates and Events, Generics, Anonymous methods and lambda expressions, Exceptions, transactions and error handling, .NET Framework 3.5 and higher.
Database development in SQL Server 2008 R2 or higher, including: T-SQL, Tables and Views, Procedures and Functions.
Web service development (WCF, WebAPI, Microservices); LINQ.
Developing web based interfaces, including: MVC, HTML, JavaScript, jQuery,Single Page Applications. ReactJS
Amazon Web Services RDS (My SQL), AWS S3, AWS SNS,
Team Foundation Server, Git and/or VSO, including source control, build and task management; code reviews, source control and release management.
Implementation of software design patterns, including: Basic OO concepts such as encapsulation and abstraction, SOLID principals such as single responsibility, dependency injection and interface driven design.
Software modelling and diagramming, including: Reference Architecture, Use Case, Process Flow, Call Chain diagrams (UML or other), Entity Relationship diagrams, Logical layer, physical layer diagrams. Containerization using tools such as Kubernetes and Docker.
Instrument, profile, debug, and optimize server and client code to resolve complex issues with distributed systems.
Adept at task switching to handle varying workload, while meeting tight deadlines.
Strong collaboration skills, works well with ambiguity, works well across roles and groups."
