Title,Location,Company,Description
Software Engineer,"San Francisco, CA","ReferralExchange
3.4","Your role

We're looking for a motivated, focused, and responsible Software Engineer to join our growing Engineering Team. You will be tasked with taking an initiative through requirement analysis, technical breakdown, active development, testing, QA, and release to our production environment. You will code small fixes and improvements as well as large strategic initiatives across a microservices architecture. You will have opportunities to assist and mentor more Junior team members with their initiatives and help shape their career development.

We are an eclectic group of dynamic technologists with diverse backgrounds, working towards a singular vision; delivering the right technical solution at the right time for our business. We are a friendly and highly collaborative team. Our daily schedule allows time to discuss projects or issues we are currently working on and to solicit help from the group. Showing initiative and bringing simple, maintainable, and extensible solutions to technical problems is expected in our company and we reward accordingly.

Our Technology

• Work with Rails 5 on Ruby 2.4

• Work across multiple git repositories in a microservices architecture

• Leverage the power of AWS including EC2, Aurora & RDS, S3, ElastiCache, Route53 and more

• Dynamic and disposable development and staging cloud infrastructure

• Latest Apple MBP with 4K external monitor provided

Our Ideal Candidate

• Several years of experience working on a complex Ruby on Rails application

• Several years of experience working with modern web development technologies and tools

• Desire to work with Agile software development principles

• Detail-oriented, responsible, and thoughtful

• Offer support to the team when needed and get support when blocked

• Able to work out of our downtown SF office daily

Benefits & Perks

• A competitive salary

• Medical, Dental, and Vision insurance benefits

• Warm, fun, welcoming and startup-like work environment

• MealPal lunch allowance provided

• Great events, like our Holiday parties and other events

About ReferralExchange

Based in San Francisco, we are a tech company that connects home buyers and sellers with top real estate agents. We use a combination of advanced data science, artificial intelligence, and the courtesy and expertise of a licensed service team to ensure we're connecting home buyers and sellers with quality real estate agents. For well over a decade, we have built a network of over 20k top-performing agents and the largest real estate referral network covering 100% of the United States. Consumers win because they're treated like people, not leads. Agents win because they can build their business in a tried and true way we have improved upon."
"Software Engineer, Back-End","San Francisco, CA","ON24
3.6","ON24 is the global leader in webinar-based marketing solutions that drive demand generation and customer engagement. Its patented cloud-based platform features interactive and immersive user interface and industry-leading webinar analytics for events, campaigns and benchmarking. Providing one-click access from any computer or mobile device, ON24’s award-winning solutions are integrated with leading CRM and marketing automation platforms, enabling marketers to optimize demand generation, enhance lead qualification and accelerate opportunities in their sales pipelines.

As a senior engineer you will working on some of our most visible products. These products get >2 million monthly hits. You will be a part of a young and agile team working across multiple time zones.

Responsibilities
Will be responsible for developing standalone scheduled jobs in Java
Will be responsible for writing APIs using REST/ Spring boot as needed
Enhancing the current job scheduling services
Monitoring the performance of scheduler servers
Developing an alert system to catch error in independent jobs running in production environment
Analyzing the prod issues and suggesting solutions independently.
Pair programming and code review
Minimum Qualifications
5+ years of industry experience
Bachelor's or master’s degree in Computer Science (or strong foundation in CS fundamentals such as design patterns, data structures and algorithms)
+3-5 experience in Java/Advanced Java/J2EE
+3 experience in EJB/ JPA
+2 experience in Java 8 or higher.
Experience in developing multi-threading application
Strong knowledge in Webservicesv(REST) and Json.
+3 experience of Spring Boot microservices,
+3 sql experience.
Experience of Test-driven development.
Understanding of software development processes and design and implementation
Plus
Knowledge of scripting language Bash/Python
Hands on experience with Azure function, Azure Webapp services, Logic App
Experience of working in Microsoft Azure Cloud.
Knowledge in Kafka
Experience in developing centralized job scheduler
Experience of working in cross-functional team
Good communication skill
Proactive, Self-motivated
Ability to work independently
A good team player
Ability to do multitasking"
Sr. Embedded Software Engineer,"San Francisco, CA","Ample
5.0","EMBEDDED SOFTWARE ENGINEER
Ample is an ambitious, well- funded startup that is changing the way energy is delivered into vehicles. The goal of our innovation is to make it easier for a much wider range of users to own and operate an electric car. By weaving together smart battery technology, robotics, and a better designed car-battery interface, we are creating an Electric Vehicle (EV) infrastructure that is fast, cheap, easily deployable and generic across automotive manufacturers.
https://venturebeat.com/2018/08/06/shell-ventures-leads-31-million-investment-in-stealth-electric-car-charging-startup-ample/
As a member of our team, you will help solve very complex challenges involving electric vehicles, robotics and smart battery technology, by combining creative tech design with fast iteration. The Ample team is small, intense, highly capable and eager to have like-minded individuals join our team. If the technology doesn’t exist, we’re not afraid to envision a path to success and then build it, while always keeping in mind it must be designed for reliability, affordability and easy deployment.
Requirements
5+ years of industry experience
Enthusiastic, motivated and self-driven
Systems programming and low-level programming in C/C++
Experience with embedded peripherals including CAN, SPI, I2C, UART, ADC, DMA, timers are beneficial.
Board bring-up and new hardware enablement on Linux or RTOS
Experience with hardware schematics and board bring-up
OS fundamentals (memory allocation, memory mapping, threads, concurrency, task scheduling, inter-process communication, etc.
Preferred Qualifications
Electrical architecture and circuit design
Comfort using an oscilloscope to characterize and debug timing and interfaces
Systematic test and debugging thought process
Experience with protocol development such as protobuf, TCP/IP, nodejs, websockets
Experience with Wi-Fi, BLE, CAN and other connectivity modules
Strong hardware security experience
We are an Equal Opportunity and E-verified Employer and promote diversity."
Software Engineer,"Menlo Park, CA","Alteryx
3.6","This is a rare opportunity to get in at the ground-floor of a re-platform of the core Alteryx product. We’re looking for a highly motivated engineer to help us build the next generation of the flagship Alteryx product, Alteryx Designer.

This tool serves a wide range of users from Data Scientists, deploying and managing predictive models and real-time decision APIs, to novice Excel users who want to become far more productive using simpler tools.

We need someone who can take features from start to finish. This might mean building a new UI interaction with TypeScript, solving new architectural problems, configuring pipelines for deployment or doing technical investigations in products written in other languages. In other words, you're an engineer who can quickly turn ideas into living, breathing, production-ready features. The core engineering team is small, so there are opportunities to grow your skills in many areas of software engineering and delivery.

Required Skills:
React
Redux Thunks or Sagas
TypeScript (familiarity)
Node.js / Express.js
Material UI or equivalent component library
Docker
Relational database
Nice to Have’s:
Experience with building RESTful APIs
Open source contributions
Autonomous and self-driven engineer
Agile / Lean practices
Working with other engineering teams, product, and UI/UX
Rapid prototyping
Be the expert on industry UX / design best practices and have an understanding of design systems.
Unit and integration testing
Code reviews
Desire to learn (and apply) new skills
CP1"
Software Engineer (Frontend),"San Mateo, CA","Second Measure
5.0","As a frontend engineer at Second Measure, you will be a critical member of the team responsible for enabling our clients to make sense of rich transaction data. Your software will reliably and accurately present the output of our pipeline, which processes billions of transactions and provide daily updates, so that our high-value clients can formulate their marketing and investment strategies.

In this role, you'll:
Partner with designers to develop novel data visualizations.
Work closely with data scientists to develop new features for our flagship web product.
Apply industry best practices in order to ensure our platform is flexible and scalable.
Act as a core member of the engineering team, working independently to proactively identify and address opportunities to improve our culture and systems.
About you:
3+ years of practical experience writing client-side JavaScript (React/Redux) in a production environment with a working knowledge of Typescript
Experience with data visualization technologies (D3, C3, Vega, Crossfilter).
Good understanding of asynchronous request handling, partial page updates, and AJAX.
Experience with CSS preprocessors like LESS or SASS, CSS-in-JS (styled-components) and JS bundlers like Webpack.
Value well-tested solutions and have experience with frameworks and utilities like Jest and Enzyme.
Nice-to-have:
Experience with visual regression testing (Puppeteer, Selenium).
Experience architecting efficient and reusable frontend web components.
Familiarity with Kubernetes, Helm, and Terraform.

Working at Second Measure:
Comprehensive medical, dental, and vision benefits
401(k) with company matching (up to 4% of annual salary)
Unlimited paid time off
Generous paid parental leave
Pre-tax FSA and commuter benefits
Life insurance, disability plans, and legal assistance
Highly competitive compensation, systematized to break down the gender pay gap and promote fairness"
Software Engineer,"San Francisco, CA","Bolt
4.9","Ecommerce infrastructure on the internet is fragmented and broken. Bolt is a world-class buying experience available for all online businesses. We're building a future where retailers can eliminate the massive operational overhead and technical debt associated with online checkout and payments, and where customers can buy instantly and securely across the internet. To solve such a large problem, we've put together an incredible team and are selectively adding to it.

Play a mission-critical role in developing the future of online commerce. We are looking for someone excited to take on our ambitious product roadmap who exhibits passion, creativity and a love of building things. Companies and consumers alike will rely heavily on what you build. If this challenge excites you, get in touch with our team.
You will
Architect the end-to-end experience for key Bolt features
Solve engineering problems of scale
Move fast, learn and continuously iterate
Work with product & design to build incredible experiences
Play an important part in determining our roadmap
Shape our company's engineering culture
Take ownership, champion best practices, and ensure adherence to the highest technical standards
About you
Incredible work ethic
Believe in our values (see values here)
Passionate about building user-centric products
Desire to operate and effectively perform in a rapid growth startup environment
Located or willing to relocate to the Bay Area
Required
2+ years post-grad experience in a team oriented software development environment
Experience with a few of the following is a bonus: Javascript, postgreSQL, Go, React, AWS, Kubernetes
Bolt is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records. If you have a disability or special need that requires accommodation, please let us know."
Software Engineer,"San Francisco, CA","PagerDuty
4.6","Together we’re building a company that will endure and products people will love for generations to come.

We believe that people do their best in a culture that fosters inclusion, innovation, and success. Our values - Champion the Customer, Take the Lead, Run Together, Ack + Own and Bring Yourself - serve as the foundation of our collaborative and dynamic culture.

Whether it’s conducting a retrospective, participating in our monthly Hackdays, cranking out a new product feature, supporting our two PagerDuty bands, or doing our day to day work, Dutonians live and breathe these five values every day. Together, we solve real customer issues and fulfill our mission of connecting teams to real-time opportunities and elevate work to the outcomes that matter.

Solve for what’s next—at PagerDuty.

Why We Need You

PagerDuty is the incident resolution service that integrates with ITOps and DevOps monitoring stacks to improve operational reliability and agility. Companies including Twitter, Lyft, Airbnb, and Google, among many others, trust and rely on PagerDuty to help achieve this.

We are looking for full-stack engineers to join our engineering team and help us continue innovating our product offering. We will achieve this mission by using the latest and the greatest tools and languages to deliver premier experiences on all of our platforms (webapp, APIs, mobile apps, and notifications).
How You Contribute to Our Vision: Key Responsibilities
We don’t hire based on experience with a handful of tools - experience with our stack is just a bonus. Instead, we want smart, capable people who can learn our tools quickly (and suggest new ones!) as needed. Some of the technologies that have been introduced by our great engineers include: Ruby on Rails, Scala, Elixir, Ember.js, MySQL, Cassandra, Zookeeper, Kafka.
You will work with a wide range of systems, processes, and technologies to build features and solve customer problems.
You will build and ship new customer-facing features, including completing your first production deploy within the first 3 days!
You will collaborate with other teams (such as product, UX, and other engineering teams) to deliver the highest quality experience on all platforms.
You will provide code reviews for your fellow team members.
You, along with your team members, will own and maintain the production systems that you build over the long term, be on-call for production issues, and steer the future direction of the components.
Participating in your team’s on-call rotation, triaging and addressing production issues as they arise.
About You: Skills and Attributes
Familiarity developing customer-facing and web-based systems
You have knowledge of at least one modern web programming framework: Ruby on Rails, Sinatra, Phoenix, Flask, Django or similar
Experience with large-scale JavaScript projects or JS frameworks (such as React/Redux, Ember.js, AngularJS, or Backbone)
You have worked with REST-based APIs
You are confidently self-motivated
You are empathetic - you take other opinions into account and clearly communicate your thoughts in order to reach technical solutions quickly
Minimum Requirements
You have 3+ years of development experience working on customer-facing and web-based systems.
You have experience designing, building, and operating large systems with scalability, availability, and performance requirements.
You have experience working in an agile environment with iterative development and fast feedback.
You have at least one web programming framework (e.g. Phoenix/Elixir, Ruby on Rails).
You have experience with tools that ensure your high-quality work makes a smooth, automated, repeatable transition from your machine to our staging and production environments.
How We Work
PagerDuty Engineering teams are set up to be mini innovation pods. We practice what we preach, and believe that every engineer can build great products to delight our thousands of customers.

Teams are set up to be able to achieve success autonomously while remaining accountable for results. Every team has full vertical ownership of their own services and are able to release as frequently as they want to. We practice the mantra of ‘Code It. Ship It. Own It.’ and believe that teams are most successful when they are able to own every decision in order to run their software. Every team gets to be a part of our growth by building highly resilient and durable software that scales from our startup customers to Fortune 100 companies.

We deploy over 1000 times a month and every engineer is able to ship high quality software to production on their own. Teams own their own tests and yes, we use PagerDuty to manage incidents. Teams own their own way of working and can use the agile practices of their choice to work collaboratively via incremental delivery.

We support engineers to explore ideas via monthly Hack Days, actively attack our own infrastructure weekly to learn and get better, host an annual internal technical conference called PagerCon, ask our engineers to represent PagerDuty at industry events, and contribute to the open source community.

Each team has a dedicated Engineering Manager, Product Owner, and agile coach to help support our people and teams to be successful. We believe that Management is a separate skill set and have different career paths for our engineers and managers including a full ‘stay technical’ career track.

PagerDuty offers:
Competitive salaries and company equity
Comprehensive benefits package including: medical, dental, and vision plans for you, your spouse and family
401K with 1% match
Pre-tax commuter benefits, FSA, cell phone allowance and more!
Generous parental leave
Paid vacation (3 weeks vacation your first year, 4 weeks afterwards) in addition to 12 paid holidays and ample sick leave
Paid employee Volunteer Time - 20 hours per year
Monthly company wide hack days
Catered lunch daily plus breakfast on Wednesdays, and plenty of snacks and drinks
Convenient office location in SoMa tech hub – accessible by BART, Muni and CalTrain

PagerDuty is committed to creating a diverse environment and is an equal opportunity employer. PagerDuty does not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, parental status, veteran status, or disability status.

PagerDuty is committed to providing reasonable accommodations for qualified individuals with disabilities in our job application process. Should you require accommodation, please email accommodation@pagerduty.com and we will work with you to meet your accessibility needs.

Our stewardship of the data of many thousands of customers means that a background check is required to join PagerDuty. We will, nonetheless, consider for employment qualified applicants with arrest and conviction records in a manner consistent with the requirements of the San Francisco Fair Chance Ordinance.

PagerDuty uses the E-Verify employment verification program.

To all recruitment agencies: PagerDuty does not accept agency resumes. Please do not forward resumes to our jobs alias, PagerDuty employees or any other company location. PagerDuty is not responsible for any fees related to unsolicited resumes."
Software Engineer - Training & Simulation,"Santa Clara, CA","Verb Surgical
3.6","Company Description

Verb Surgical™ is shaping the future of surgery. A new future, a future unimagined even a few years ago, which will involve machine learning, robotic surgery, instrumentation, advanced visualization, and data analytics. A future of surgery that aims to achieve improved patient outcomes, lower costs, and greater hospital efficiency.

Verb Surgical was founded with technology, expertise, and funding from Verily (formerly Google Life Sciences) and Ethicon, a medical device company in the Johnson & Johnson family of companies. This company will continue in strong partnership with Verily and Johnson & Johnson (Google and Johnson & Johnson Team for Robotic Surgery) to advance the surgical tools and capabilities available to surgeons and OR professionals today.

Job Description

Mission: The Simulation SWE will be a key member of a cross-functional development team that will work closely with Clinical Engineering, UX Design, System Software, and Robotics Controls to implement user-centric training platform that is the first of its class. A successful candidate must have expertise programming large systems, and is clearly motivated by knowing their contributions will enable more patients to benefit from Digital Surgery.

Qualifications

Professional Experience/Skills/Background to be successful in this role:
3+ years of experience developing software products
Strong background in C/C++
Experience with Windows and Linux OS
Experience with programming large systems
Experience with Architecture & Product Development of imaging/graphics solutions for user facing natural interfaces is a plus
Experience with game engines and simulating or controlling robotic manipulators is a plus
Additional Information

Education/ Training/ Certifications: BS, MS or PhD in computer science or similar

Physical Demands: This role does have any physical demand requirements."
Software Engineer,"San Francisco, CA","Stanza
3.2","Hundreds of millions of pageviews, natural language processing, real-time user analytics, header bidding… these are just a few of the challenges we face at Stanza. To the consumer, Stanza is a seamless calendar integration, allowing users to sync their favorite interests and events such as concerts, sporting events, movie releases, esports, etc. With partners such as Warner Brothers, NBC Sports, CBS, NFL, NBA, NHL, NCAA, and many more, Stanza is becoming the default way to embed and share calendars on the web.

We are redefining the purpose of a calendar with one core value in mind: Your Time Matters. This leads us to a larger vision to redefine the calendar as a dynamic service that helps you automatically find, remember and act on the things that you truly care about spending your time on. We provide intelligent recommendations for Stanza calendars based on the content of articles and pages across the web aligning with interests, utilizing advanced analytics.

If you would like to take this journey and make a difference, please read on.

Stanza is backed by top tier venture investors and is headquartered in San Francisco.

The Role:

We are a smart team of doers that work passionately to build beautiful products to help people spend their time meaningfully. Our product strategy is based on turning calendar into a dynamic application that makes it easy for anyone to find and connect with experiences that matter to them.

As part of our engineering team, you'll have the opportunity to build cutting edge software around user experience as it applies to calendars, cross service APIs or cloud services, front-end and back-end technologies. All our teams are cross-functional - you will be working with a talented group of designers, data scientists and business development teams giving you the ability to solve problems from end-to-end and see the impact of your work. Your solutions will touch millions of users.

You should be comfortable collaborating in a fast-paced and often uncertain environment, and contributing to innovative solutions, while demonstrating leadership, technical competence, and meticulousness.

If you join us, your opportunities will include:
Gaining a deep understanding of our web stack, cloud services, and data stack in order to build delightful experiences for our users
Contribute towards the product direction of the company by collaborating with product, data, sales and other engineering teams (POD structure)
Design and implement technical components that scale effectively with our user base
Deliver high quality software through working in a dynamic, team-focused Agile/Scrum environment
Build leadership & forecasting skills by owning and delivering on high-impact cross-functional projects
Who you are:
Experience with software development working with products at scale
Experience applying CS fundamentals in data structures, algorithms, run-time analysis, object oriented design and code quality verification
System architecture experience is a huge plus
Fluent in Node.js / JavaScript
Experience with data stores such as MongoDB and SQL
Experience with HTML, CSS, React.js
Experience with Relay, Apollo, GraphQL, a plus
Experience with AWS / cloud computing
Bachelors or Masters in Computer Science or 4+ years of professional software engineering experience"
Senior Software Engineer,"San Francisco, CA","HackerOne
4.9","We are a diverse and talented team of engineers who are driven to solve challenges with clean, quality code. Our team is agile, highly collaborative, and aims to be aligned and autonomous. We strive to continually improve ourselves by learning from our peers and growing from their feedback. Better software is built by working together.

We tackle many different product and technical challenges. Our engineers work on different squads in order to focus on specific initiatives. Check out these posts written by our engineers:
Introducing CWE-based Weaknesses
Advanced Workflows with Inbox Views
Get Out the Vote!
Badges of Honor
Here are just a few of our practices:
We ship code to production every day
Code review for every line of code
We imbue our agreed practices in linters
We acknowledge failure as an important part of learning
Always improving; passionate about retrospectives
We know why our work is important and specifically how we’ll be successful
Engineers work best when focused; we isolate interrupts and operate with a Maker’s Schedule
We play together with hackdays, lunch & learns and offsites
What we are looking for:
Experience leading technical projects
Experience mentoring team members
Commits to a project, sets expectations and delivers
Works to ensure everyone is aligned on the same priorities
Always aims to have tested and security reviewed code
Pragmatic & data driven decision making
Web development experience, in the same or similar stack as: Ruby/Rails/GraphQL & JS/Relay/React
Curious to learn and experiment with a purpose
This is a full-stack web development role. We don't require experience in security; we simply encourage an awareness of the security implications of what we build.
What we do:

HackerOne was started by hackers and security leaders who are driven by a passion to make the internet safer. HackerOne is now the #1 hacker-powered security platform, helping organizations find and fix critical vulnerabilities before they can be exploited. We partner with the global hacker community to surface the most relevant security issues of our customers before they can be exploited by criminals. More than 1,000 organizations, including the U.S. Department of Defense, General Motors, Google Play, Twitter, GitHub, Nintendo, Panasonic Avionics, Qualcomm, Starbucks, and Dropbox, trust HackerOne to find critical software vulnerabilities. HackerOne is headquartered in San Francisco with offices in London, New York, the Netherlands, and Singapore.

As a team, we believe in integrity, transparency, trust, collaboration and community. We believe in the positive power of hackers and work tirelessly to promote the success of our community to the broader, mainstream audience."
Software Engineer,"Mountain View, CA","Cape Analytics
5.0","Cape Analytics uses AI and geospatial imagery to provide instant property intelligence for buildings across the United States. Cape Analytics enables insurers and other property stakeholders to access valuable property attributes at time of underwriting—with the accuracy and detail that traditionally required an on-site inspection, but with the speed and coverage of property record pre-fill. Founded in 2014, Cape Analytics is backed by leading venture firms and innovative insurers, and comprised of computer vision and risk analysis experts.



Cape Analytics, Inc., Mountain View, CA seeks Software Engineers
Job Duties
Developing, creating and modifying software across the entire tech stack, from Server Management, to backend systems, to front-end user interfaces requiring use of AWS infrastructure including ECS, EC2, ELBs/ALBs, S3, Route53, Cloudwatch, Cloudformation and web application engineering in React, redux and ES6. Analyzing, designing, testing and developing all underlying components of Cape’s software which include engineering high-performance C++ applications coupled with the use of performance profiling tools including Time Profiler in Instruments, debugging tools gdb/lldb and build tools including make, cmake and linux utilities.
Designing, developing and managing software tools for clients as well as for our own Deep-learning applications use of monitoring and logging tools Cloudwatch, SumoLogic, Mode Dashboards (with Athena as underlying database), and Pagerduty.
Building tools and systems to operationalize better coding standards through writing and performing unit and integration tests, contributing to frontend continuous integration and continuous deployment tools and participating in performance monitoring for the product.
Developing software system tools for potential automation of deployment, testing, and performance management.
Perform API engineering in NodeJS and Javascript.
Working in GIS engineering area specifically including use of MapboxGL, Turf and Osmium in order to research and adopt new technologies and open source implementations for Cape’s product.
Evaluating new technologies and tools needed that could be introduced into tech stack.
Staying on top of technology trends in the engineering community to ensure that Cape is adopting the best engineering patterns.
Working with the Product/Business teams to design systems that could take high-level tasks and transform them into shippable software.
Working closely with data science, machine learning and product teams to ensure successful development and timely delivery of new features.
Determining that all programs continue to function properly during periods of system maintenance and testing.
Qualifications
Requires Master’s (or foreign educ. equiv.) Degree in Computer Science, Software Engineering or a closely related field and three (3) yrs. experience in the job offered. Alternatively, will accept Bachelor’s (or foreign educ. equiv.)
Degree in Computer Science, Software Engineering or a closely related field and five (5) yrs. (post-degree, progressive) experience in the job offered.
Experience must have included Use of AWS infrastructure including ECS, EC2, ELBs/ALBs, S3, Route53, Cloudwatch, Cloudformation; Use of monitoring and logging tools including Cloudwatch, SumoLogic, Mode Dashboards with Athena as underlying database and Pagerduty; API engineering experience in NodeJS and Javascript; Engineering high-performance C++ applications coupled with the use of performance profiling tools including Time Profiler in Instruments, debugging tools gdb/lldb and build tools including make, cmake and linux utilities; Web application engineering experience in React, redux and ES6; and Working in GIS engineering area specifically including use of MapboxGL, Turf and Osmium.
Send resume to careers@capeanalytics.com Refer to Job “SE”.

We believe:

*Talent is critical, but best when tempered with humility
*Self-motivation leads to the best outcomes
*Open, direct communication is a sign of respect
*Teamwork drives success
*Having fun together is an important part of the job

***Cape Analytics is an E-verify participant.***"
"Software Engineer, Desktop Platform","San Francisco, CA","Dropbox
4.1","Company Description


Dropbox is the worlds first smart workspace that helps people and teams focus on the work that matters. With more than 600 million registered users across 180 countries, were on a mission to design a more enlightened way of working. Dropbox is headquartered in San Francisco, CA, and has 12 offices around the world.

Team Description


Our Engineering team is working to simplify the way people work together. Theyre building a family of products that handle over a billion files a day for people around the world. With our broad mission and massive scale, there are countless opportunities to make an impact.

Role Description

Desktop Platform engineers are responsible for core and foundational work on Dropboxs Desktop Client application. The team is responsible for the underlying technology that supports the Dropbox desktop application on Windows, MacOS and Linux.

The Dropbox Client has over 100 million client installs. Building a great desktop platform that is cross platform is a challenging task. Not only do we need to build a reliable cross-platform foundation, but our platform needs to support developers across the company throughout the process of building, testing, monitoring, and iterating on features that are shipped to our customers. In addition to our keeping our customers connected, we develop the framework that many of our new client applications are built on.

To meet the needs of the company, we support native development, cross-platform frameworks and web technologies. Engineers on the Desktop Platform team work on a variety of variety of projects that span deployment from infrastructure (e.g. installers and auto-updaters), telemetry pipeline to overall Desktop Client architecture (language choice, UI frameworks, dependencies) to strategies for platform specific integrations. Our responsibilities also include developing the primary cross-platform client framework, and deep integration with the native user experience (via native framework calls and extensions).

Responsibilities
Build foundational features on the desktop client that allows rapid product innovation across Mac, Windows and Linux platforms
Create a platform that allows Dropboxs millions of desktop users to continually stay up to date on latest Dropbox software
Tackle tough engineering and product problems at the heart of Dropbox sync and content collaboration
Create a desktop application framework that feels native, and unlocks new features from the host operating system for Dropbox client applications.
Measure, optimize, and build one of industry's most advanced analytics platforms to derive meaning from vast amounts of data.
Push the boundaries of OS integration on MacOS, Windows, and Linux.
Enable users to store and share billions of memories on Dropbox, and make these experiences user-friendly
Requirements
BS/MS degree in Computer Science or related
4+ years software engineering or relevant experience
Demonstrable coding ability in Python, C++, Rust, Objc/Swift, Typescript
Experience in systems/API design
Experience with developer frameworks like Cocoa, Electron, React/Redux, NWJS, .NET, and/or deep expertise (contributor) in programing languages or application frameworks
Some experience with Desktop applications
Benefits and Perks
100% company paid individual medical, dental, & vision insurance coverage
401k + company match
Market competitive total compensation package
Free Dropbox space for your friends and family
Wellness Reimbursement
Generous vacation policy
10 company paid holidays
Volunteer time off
Company sponsored tech talks (technology and other relevant professional topics)
Dropbox is an equal opportunity employer. We are a welcoming place for everyone, and we do our best to make sure all people feel supported and connected at work. A big part of that effort is our support for members and allies of internal groups like Asians at Dropbox, BlackDropboxers, Latinx, Pridebox (LGBTQ), Vets at Dropbox, Women at Dropbox, ATX Diversity (based in Austin, Texas) and the Dropbox Empowerment Network (based in Dublin, Ireland)."
Software Engineer,"Redwood City, CA","WePay
3.6","WePay’s API’s provides a flexible and robust payments system that seamlessly integrates into the software platforms of our customers while shielding them from fraud. You’ll be working with some of the best engineers in the world on a number of end-to-end projects like building our data infrastructure, API’s and micro-services from scratch.

Our stack is primarily based on Python and Java. We use Javascript, Bootstrap and AngularJS on the front-end and our databases consist of Google BigQuery, MySQL, Redis, Google cloud data store.

Your work will impact millions of users and help create the world’s best SAAS payment system and fraud protection that will power some of the biggest and fastest growing online platforms in the world. We believe that businesses will increasingly accept payments through the software platforms they're already using to grow and manage their business. That's why we partner with companies like GoFundMe, Infusionsoft and FreshBooks to deliver integrated payment services to their users.
WHAT IS EXPECTED IN THE INTERVIEW?

We want to see your problem-solving and analytical skills. Be prepared to write good, clean, scalable code. You don’t need to know our entire stack, but we’re looking for practical experience, someone who can solve production problems in the cloud. Our hiring processes might include:

- Online Code Challenge
- Recruiter Phone Screen
- Technical Phone Interview with an Engineer
- On-site Interview

About WePay

WePay’s mission is to make commerce seamless. Our products help software companies integrate payments into their applications – thereby empowering small businesses and individuals to get paid easily and quickly using their go-to apps and software. Our customers include BigCommerce, GoFundme, Meetup and Freshbooks, just to name a few. By joining forces with JPMorgan Chase, a global financial services firm with over $2.5 trillion in assets that serves millions of customers worldwide, WePay is now able to connect our customers seamlessly into a range of banking services beyond payments. WePay is a unique place to work and offers the best of both worlds. WePay has a FinTech startup culture that emphasizes transparency, collaboration and career growth, with the ability to work on small, nimble teams. However, now combined with the power of JPMorgan Chase, employees are also able to create change at scale and have an opportunity to truly disrupt and shape FinTech.

You can find more information at wepay.com

To all recruitment agencies: WePay does not accept agency resumes. Please do not forward resumes to our jobs alias, WePay employees, or any other company location. WePay is not responsible for any fees related to unsolicited resumes."
Software Engineer,"San Mateo, CA","SendBird
4.7","The engineering team at SendBird is solving some of the biggest challenges related to building reliable, feature-rich, and scalable real-time conversational experiences across different platforms globally.

The challenges range from building a platform that can scale to some of the largest user-bases across distributed environments with optimal latency; creating a feature-rich yet lightweight and high-performance client-side SDK; and building products and services that can help customers incorporate real-time conversational technologies more rapidly.

You will be participating in building the best real-time conversational products and solutions possible. You are expected to learn and expand on your engineering knowledge and experiences to build a world-class product that solves the difficult problems of our customers and make it as easy as possible for them to harness the power of real-time chat.

WHAT YOU WILL DO
Build a global large scale distributed and scalable real-time messaging service
Design simple, intuitive API to solve complex architectural problems
Write customer-centric documentation on API and messaging services
Architect and build efficient servers on our globally distributed infrastructure
Deploy and operate server clusters within a cloud environment
Have fun!
WHO YOU ARE
Proficiency with Python or Java
5+ years of experience developing and solving complex engineering problems
Understanding of multi-threading and high performance distributed architecture
Able to work independently and drive results
Ability to find the root cause of problems with a minimal set of information and data points
Ability to find the optimal solution given resource constraints; understands under-engineering and over-engineering concepts
Shipping, and maintaining real-time systems is ideal but not a must
EXPERIENCE & SKILLS
Experience handling massive concurrent connections and processing large-scale traffic
Understanding of Unix/Linux systems
Proficient with Python, Java, and Event-Driven Frameworks
Understanding of TCP/IP and network programming
Understanding of RDBMS, NoSQL and distributed databases
BONUS POINTS
Experience working on real-time chat/messaging system
Awards from programming competitions (e.g., ACM ICPC, IOI, etc.)
Understanding of server virtualization, global infrastructures, load balancing, and handling massive data traffic
Interest in working for a fast growing global startup
PERKS
Pick your new laptop!
4 weeks PTO!
99.99% Paid Benefits
12 US Paid Holidays
Fun working environment!
Flexible work schedule
Opportunity to work for one of the hottest startups on the planet!
ABOUT SENDBIRD

SendBird is the world's leading chat & messaging platform as a service. Our mission is to digitize human interactions for businesses. Our platform delivers billions of messages per month to help people connect through the products and apps they love.

We're a Y Combinator alumnus (W16) and have raised over $120M from leading investors including ICONIQ Capital, Tiger Global Management, Shasta Ventures, August Capital, and FundersClub. We are headquartered in San Mateo, CA (40+ employees) with an Asia-Pacific office in Seoul (50+ employees)."
