Title,Location,Company,Description
Senior Software Engineer,"Olympia, WA","WSECU
4.3","We look forward to reviewing your application!
All applicants must include a resume.
Visa sponsorship not available.
Contact us at 1-800-562-0999 ext. 11111 with any questions.
We are an affirmative action and equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, creed, national origin, ancestry, sex, age, physical or mental disability, veteran or military status, genetic information, sexual orientation, gender identity, marital status, or any other legally recognized protected basis under federal, state or local law.
This position is a member of the agile software development team that contributes to the success of WSECU by partnering with business customers to create and extend features for our mission-critical core banking platform and ancillary systems. As a senior member of the team the Sr. Software Engineer will provide technical leadership and guidance for internal customers and team members in the areas of technical business consulting, software development, and application/enterprise integration. The Sr. Software Engineer should possess a high degree of business acumen, strong communication skills, and experience in consulting various customers leading them from idea to delivering business value by creating timely and effective software solutions.

We are looking for a candidate that is passionate about technology, learning our business, and working in a collaborative team environment to help contribute to the success of our organization. Possessing a learning mindset to grow your existing technical and business expertise is a must. The Sr. Software Engineer will have great opportunity to influence WSECU’s enterprise application solution delivery and provide business value by enhancing and extending our core banking platform that is central to serving our credit union teammates and members.
Your day might include:
Works as a high performer in an agile software development team and process
Leverages a strong technical background with complimentary soft people skills
Partners with software developers and other IT technical members, business leaders, and subject matter experts to design, develop, test, and deploy software solutions in support of the core banking and ancillary systems
Develops enterprise solutions that require the full-stack front-end (UI) to back-end (Services & Database) knowledge of legacy and modern technology frameworks and languages
Closely collaborate with core banking development team to learn our banking platform and credit union business
Technical mentor to less experienced team members in the areas of web and enterprise development
Seeks out opportunities to leverage core system functionality and determines when custom solution development is needed
Will become a subject matter expert on the core banking platform and supporting systems if no prior experience
Creates and enhances operational efficiency by creating software solutions to automate manual processes
Troubleshoots and diagnoses complex software problems

What you bring to the team:

A strong team player that supports our culture and values
Passionate about the craft of software development and its value proposition for business
Possesses an innovative mind-set and not afraid the challenge the status quo
Willingness to tackle a transforming legacy core banking system and apply a best-fit approach to move to more modern solution architectures
Comfortable gathering and analyzing software requirements from business users
Ability to troubleshoot and debug complex problems
Solid experience in the full-stack web development and enterprise integration with legacy and modern architectures
Strong command of software development life cycle best practices (Source Control using Git, Automated Builds and Testing, CI/CD, SOLID)
Strong command of server-side languages (C#, Java, Node.js)
Strong command web development stack using (HTML, JavaScript, CSS, SPA, MVC, Modern JavaScript Frameworks)
Strong command of web services and integration development (WebAPI, REST, SOAP, XML, JSON, Swagger, RAML)
Solid experience in database development both SQL (MSSQL)
Solid experience software development and support tools (Visual Studio, Git, TFS, JIRA)
Solid experience and knowledge supporting web and applications servers (IIS, Apache, Tomcat, etc.)
Basic understanding of server and networking technologies and their support of software development and solutions
Bachelor’s Degree (BS) in Computer Science, or related field and seven to ten years related experience; or equivalent combination of education and experience
Bonus points if you have:

Credit union or financial services experience
Development experience in core banking (Symitar PowerOn Programming)
Agile software development experience preferably Scrum
Other procedural programming experience
Experience developing services using the microservices and container architecture
Experience developing/integrating with enterprise service bus solutions or data integration tools (SSIS, Wherescape, Talend, etc.)
Experience with NoSQL (i.e., MongoDB, Cassandra, etc.)
Experience with API management solutions
Experience developing with cloud services (Azure or AWS)

Where it’s located: 330 Union Ave SE, Olympia WA 98501
When you’d work: Monday – Friday, 8:00 am-5:00 pm, with scheduling flexibility required for this full time, exempt position
How much you’ll earn: $79,602.32 - $119,403.48 annually, DOQ, plus an excellent benefits package!
Ind1"
Senior Software Engineer - Android,"Mountain View, CA","Intuit - Software Engineering
4.2","Overview


Intuit Platform is a nimble and high-priority tech team within Intuit that is looking to reimagine UI infrastructure. We are looking for team members that love new challenges, cracking tough problems and working cross-functionally. If you are looking to join a fast-paced, innovative and incredibly fun team, then we encourage you to apply.

Responsibilities
Gathering functional requirements, developing technical specifications, and project & test planning
Designing/developing web software, prototypes, or proofs of concept
Act in a technical leadership capacity: Mentoring junior engineers, new team members, and applying technical expertise to challenging programming and design problems
Resolve defects/bugs during QA testing, pre-production, and in production
Work cross-functionally with various Intuit teams: product management, design, various product lines, or business units to drive forward results
Contribute to the design and architecture of the project
Experience with Agile Development, SCRUM, or Extreme Programming methodologies
Qualifications
5+ years of native mobile development experience with Android
2+ years experience with Kotlin
BS/MS in computer science or equivalent work experience
Experience with the entire Software Development Life Cycle (SDLC)
Experience working with REST APIs and JSON using standard HTTP request format.
Experience with Java or another OO Language
Solid communication skills: Demonstrated ability to explain complex technical issues to both technical and non-technical audiences
Strong understanding of the Software design/architecture process
Experience with unit testing & Test-Driven Development (TDD)"
Senior Software Engineer,"New York, NY","AdhereTech
5.0","AdhereTech is a software & data company located in downtown New York City that is changing the way patients take and manage their most crucial medications. By developing the only medication adherence program that has been clinically proven to be effective, we are able to partner with several of the leading pharmaceutical companies and seven of the top leading specialty medications.

Patients use our smart pill bottle to receive customized messages & support sent to their phone, all personalized to their specific needs. The program is so powerful because all interventions are delivered in real-time, whereby AdhereTech's software system collects and analyzes data about how patients take medications, which has never been done at this scale, in human history.

About the position

As a Software Engineer, you'll be part of an agile team that designs and implements containerized software to run on our Kubernetes clusters and serverless platforms, solves challenging problems, and scales and optimizes our software architecture. You'll create and own new microservices, but will also implement data pipelines to process data that only AdhereTech has gathered at this scale. You'll also be able to contribute to the projects and areas that you feel most passionate about, propose new ideas, and start your own initiatives. We are looking for people who want to grow fast and make a big impact in the company with their work.

What we currently use
Google Cloud Platform
Kubernetes
CloudBuild, Helm, Spinnaker, and Jenkins
Terraform
Go
PostgreSQL
Redis
Protocol Buffers
OpenCensus
What we're building

These are some projects we are currently working on:
A scalable and easy to use data platform that our customers and data analysts can use to securely query and transform live production data.
New ML-powered systems that can manage IoT devices in real time, interact with customers and patients, and trigger action items for users and our support team.
New internal platforms for product distribution and team collaboration.
Faster and more powerful APIs and SDKs for internal use and customer integrations. We are adding support for new programming languages and prototyping new technologies, such as gRPC and GraphQL.
Responsibilities
You will design, implement, improve and deploy software to the cloud.
You will take on hard technical problems by yourself and solve them however you think best; we're a results-oriented team, so you'll manage your time and resources how you think is best.
You will mentor junior developers and even bring new talent you trust (we're growing fast!).
You'll start new projects and evaluate tools you want to bring to our stack.
Qualifications
6+ years of programming real world applications, production support, and operations
Experience developing large systems with microservices built using Go
Significant experience with Java and/or C/C++
Experience with distributed systems
DevOps experience
Experience in API design with REST and gRPC
Able to build quality CICD pipelines with fearless deployments from scratch
Intimate knowledge of navigating around Kubernetes clusters
Intimate knowledge of testing, knowing when to correctly use stubs and mocks, as well as end-to-end testing integrations between systems and services
Intimate knowledge of Git; maintain clean histories with meaningful messages, resolving conflicts is second nature, and able to cleanly get yourself out of trouble without resorting to brute force methods
Understands how to use test coverage analysis as part of day to day development workflow
Truly proud of your SQL skills
Working understanding of computer networking concepts
Bonus
Experience writing Helm charts
Experience writing GCP CloudBuild pipelines
Able to support and maintain Ruby on Rails applications
Able to write clear and concise documentation
Very comfortable with navigating around shell sessions (bash, tcsh, ksh, etc.) and implementing scripts in bash or perl
Benefits & Compensation
Health insurance for you & your dependents
Monthly company activities
Healthy office food and snacks
Unlimited vacation & flexible work hours
Pre-tax commuter account
401K Plan
Competitive salary and participation in our equity incentive program
Dog friendly Fridays"
Senior Software Engineer,"Chicago, IL","Label Insight
4.2","About the Engineering Team:


Our Engineering team is chock-full of smart, dedicated, and creative team members. Each one has a desire to experiment with new and unfamiliar technology to solve their cross-functional (XFN) team's business objectives. We're passionate about best practices and strive to follow standards laid out before us. The team is encouraged to get involved in the tech community by participating in open source projects, speaking at local meetups, and presenting at national and international conferences.

Who You Are:


You’re an innovator; you share our common interest in improving and scaling our existing architecture and systems. Your excellent communication skills are key when collaborating closely with Product, internal customers, and other engineers to determine the best way to build products that meet their needs. You’re hungry for growth and with our Engineering Ladder you can visualize your career path. We are quality driven and you must be too. We expect that you’ll get involved and stay informed with the latest trends in technology and experiment with how to apply those to help consumers make more educated and healthier decisions.

A Day in the Life:
Start the day collaborating with your XFN team and Product Manager during daily standups to discuss the current sprint and remove any roadblocks
Write Java, Kotlin, JavaScript or Python code (using TDD) to add functionality to our platform
Build out an event driven, microservices architecture using both serverless technologies and RESTful, Spring Boot APIs (Java/Kotlin)
Work on our infrastructure as code framework, using AWS services such as Lambda, ECS, Fargate, Step Functions, SNS/SQS, and Kinesis Firehose
Model complex product data and work with multiple data stores, including MySQL, PostgreSQL, DynamoDB and Elasticsearch
Hang out with one of our friendly office dogs (for Chicago postings) OR enjoy a free team lunch every other Wednesday!
Pair with and mentor other engineers to provide highly-valuable and innovative products to our customers
Author architecture decision records and participate in whiteboarding sessions to demonstrate continual improvement of our engineering practices
Meet weekly with your manager 1:1 to keep the lines of communication flowing and ensure your performance and development is on track
Host a Lunch-and-Learn or Engineering Learning Session to showcase your expertise in a new technology or update the team on that tech meetup or conference you recently attended
Who We Are:


Label Insight’s mission is to help consumers understand what’s in the products they use and consume. Our team creates powerful data enrichment and attribution tools to help retailers and manufacturers empower consumers to make better informed product choices.

We Live Our Values:
Transparency: We share information freely and concisely as a team
Collaboration: We respect diversity and work toward the solution together
Iteration & Innovation: We speak up early, are honest about our limits, and leverage failure as an asset
Intellectual Honesty & Humility: We encourage open debate and favor the best ideas
Accountability: We own the successes and failures of our team
Quality Driven: We hold our work to the highest standards and embrace problems as opportunities
The Benefits & Perks of Joining Us:
Competitive salary and stock options
Flexible work hours
Flexible paid time-off on top of 12 business days for standard holidays (Label Insight is closed for 1 week during the winter holiday season)
Company subsidized health insurance, dental and vision benefits
Paid Maternity and Paternity Leave
401(k) Plan
Employer Paid Basic Life Insurance Policy and STD/LTD
Transportation/Commuter benefits
Employment Referral Bonus
Educational Assistance and Management Training Programs
Casual and collaborative, open-layout work space - dog-friendly office in Chicago
Catered team lunches - every other week
Cold brew and beer on tap
Regularly scheduled team gatherings
*Label Insight is an Equal Opportunity Employer"
Functional Safety Embedded Software Applications Engineer,"San Jose, CA","Xilinx
3.8","Description

At Xilinx, we are leading the industry transformation to build an adaptable, intelligent world. ARE YOU bold, collaborative, and creative? At Xilinx, we hire and develop leaders and innovators who want to revolutionize the world of technology. We believe that by embracing diverse ideas, pushing boundaries, and working together as ONEXILINX, anything is possible.

Our culture of innovation began with the invention of the Field Programmable Gate Array (FPGA), and with the 2018 introduction of our Adaptive Compute Acceleration Platform (ACAP), has made a quantum leap in capability, solidifying our role as the adaptable platform supplier of choice. From the start, we have always believed in providing inventors with products and platforms that are infinitely adaptable. From self-driving cars, to world-record genome processing, to AI and big data, to the world’s first 5G networks, we empower the world’s builders and visionaries whose ideas solve every day problems and enhance people’s lives.

Data Centers and traditional CPU-centric computing are being disrupted to support a multitude of applications in the era of pervasive intelligence, data explosion and AI. Xilinx adaptable platforms for compute, storage, and network acceleration deliver unprecedented benefits in performance, power-efficiency and operating costs from public clouds to on-premise data centers. Xilinx platforms serve as a catalyst for the rapid design and deployment of all the emerging architectures that will accelerate the modern data center.

If you are PASSIONATE, ADAPTABLE, and INNOVATIVE, Xilinx is the right place for you! At Xilinx we care deeply about creating meaningful development experiences while building a strong sense of belonging and connection. We foster an environment of empowered learning, wellness, community engagement, and recognition, so you can focus on work that matters – world class technology that improves the way we live and work. We are ONEXILINX.

The Core Vertical Markets Engineering team is a fast moving and dynamic group with a charter to deliver high quality “go to market” collateral and solutions such as Reference Designs, IP, Application Notes and Documentation targeting Functional Safety applications for the Automotive and Industrial sectors.

We are looking for a candidate with good experience and strong skills in Embedded Software development. The target platform the candidate will work on includes the Zynq UltraScale+ SoC and state-of-the-art Adaptive Compute Acceleration Platform (ACAP). Experience in Functional Safety is desired, but not required.

Job Responsibilities:
Develop software components of reference design development with SoCs and ensure quality and on-time delivery
Work multi-functionally with marketing and other engineering groups to architect reference designs/framework solution that meets or exceed customer requirements
Work hands-on in developing software applications
Participate and resolve critical customer support cases
Develop and review critical customer facing documentation (User Guides, Application Notes, White Papers) to enhance user experience
#mh

Ideal candidate will have a BS with 12+ years of experience, MS with 8+ years of experience or PhD with 5+ years of experience in Computer Science, Computer Engineering, Electrical Engineering or related equivalent
Knowledge of ARM-based Embedded Systems
Experience in Open Source Linux development
Experience in Linux Kernel and Driver development for Embedded Systems
Experience in Linux and Bare Metal Application development
Source management experience with GIT
Excellent communication skills, both written and oral
Good working with a team, Well Organized and Willingness to travel
Ability to work in a fast and fun multitasking environment.
One or more of the following
Knowledge of other Embedded OS such as RTOS
Knowledge of symmetric and asymmetric multi-processing systems and standards such as openAMP
Knowledge of Embedded Hypervisors
Knowledge of Trusted Execution Environment
Knowledge of ARM Trustzone Technology
Experience in Functional Safety Applications (i.e. ISO26262, IEC61508 or DO-178/254) is desired, but not required
]]>"
Sensor Fusion and Estimation Software Engineer,"Blacksburg, VA","Torc Robotics
4.3","We are seeking people who are passionate about making a difference in the world. Torc is growing, and we're assembling teams of creative, ambitious people who have the tenacity to make the impossible possible. Join us as we make our roads, workplaces, and missions safer for everyone.

Our culture is one of openness and transparency and our work reflects that. Torc'rs are encouraged to bring forward new ideas and initiatives, and no matter what job you are working on, you'll be able to directly observe how your contribution comes to life in the solutions we create together.

About the Team

The Active Sensing and Information Fusion team is responsible for developing perception algorithms to detect and identify objects for Torc's autonomous driving systems, allowing the system to understand and react to the environment around the vehicle in real-time. Our algorithms utilize 3D point cloud data from LiDAR and objects detected in radar returns. The team also implements the sensor fusion algorithms that combine this data and provide probabilistic state estimation.

We work closely with other engineering teams in behavior and motion planning to create innovative solutions for our Level 4 autonomous system.

About the Role:

Torc's perception team is looking for an experienced software developer to assist in the development of production quality sensor fusion algorithms. In this position you will develop algorithms that use sensor data from LiDAR, RADAR, and cameras to detect, classify, segment and predict obstacles in the vehicle's surrounding environment.

Responsibilities:
Develop production ready, reliable software for deployment on autonomous vehicles
Implement sensor fusion algorithms to predict and measure objects from multiple sensors
Process and analyze data from LiDAR, RADAR, and cameras to asses performance of existing algorithms
Optimize and improve upon existing algorithms
Work with a winning team of robotics engineers and software developers to advance cutting edge technology
Qualifications:
Expertise in Kalman filters, sensor fusion, state estimation
Experience with inertial navigation systems and vehicle coordinate frames
Experience with software and algorithm optimization and multithreading
Familiarity with production quality software deployment and testing
Strong C++ programming skills
Advanced degree in Robotics, Computer, or Electrical Engineering, or related technical field
Strong problem-solving skills and ability to troubleshoot complex software and hardware systems
Unit and regression testing experience
Perks of being a Torc'r

Torc cares about our team members and we strive to provide benefits and resources to support their health, work/life balance, and their future. Additionally, we are always open to suggestions to accommodate individual employee needs. Torc offers:
Flexible work hours and generous paid vacation
Collaborative, energetic, and team-focused work environment
Competitive salary and benefits
Medical/dental/vision/ AD+D and Life Insurance
Annual learning and development stipend
Leadership development training"
Sr Software Developer,"All, MO","Transaction Network Services
3.1","Sr Software Developer
Position Description
JOB DESCRIPTION:
TNS is looking for a Sr software developer to join a team that is responsible for the development and maintenance of the TNSOnline and MMIS web portals. The TNS web portal is used by internal and external customers to monitor and report on transactions processed through the TNS network.

The ideal candidate will need to be self motivated and eager to learn our technologies. The Sr software developer position’s main responsibilities include
* Participating in the full development life cycle of the different products.
* Design, code and unit test software products/applications
* Participate in web and software design in support of new development
* Perform troubleshooting and bug verification
* Fix software bugs
* Provide support for projects which may require research and analysis
* Provide training to other team members or groups as required
Qualifications
The ideal candidate must have the following

* A bachelor degree in Computer Science or similar technical degree with 7+ years of experience
* Strong background in Java and understanding of MVC as well as service-oriented architectures
* Spring framework experience
* Advanced knowledge of MariaDB/MySQL
* Strong understanding of JavaScript and AJAX with React experience a plus
* Experience developing REST web services
* Develop standards-compliant HTML and CSS
* Strong Linux skills
* Strong written and verbal communication skills
* Good troubleshooting and investigation skills
* Experience with build and release management a major plus

Desired but not required qualifications
* PHP experience
* Familiarity with Git/SVN version control systems
* Understanding of Agile methodology a plus
* Familiarity with CI tools such as Jenkins
We have been delivering industry-leading solutions for the payments, financial and telecommunications industries since 1990. We are the preferred supplier of networking, integrated data and voice services to many leading organizations in the global payments and financial communities, as well as a provider of extensive telecommunications network solutions to service providers.
We are a privately held company with a healthy balance sheet, secure assets and a loyal customer base that includes some of the largest global blue-chip companies in the world. Many of the world’s leading companies continue to count on us as their primary provider of a range of networking and communication services, enabling them to expand regionally, nationally and globally. We provide services to customers in over 60 countries throughout the world.
We manage some of the largest real-time community networks in the world, enabling industry participants to simply and securely interact and transact with other businesses, to access the data and applications they need, over managed and secure communications platforms. Our existing footprint supports millions of connections and provide access to critical databases. Our network securely blends private and public networking to enable customers to utilize a single connection for ""one-to-many"" and ""many-to-many""connections over a global platform.
Since our launch we have helped our customers and communities of interest, requiring secure and reliable communications solutions, to evolve from legacy to leading-edge technologies. Today the company provides a full range of services from dedicated connections to managed IP network solutions, providing local support and global reach to medium and large enterprises and service providers.
Application Instructions
Applicants are encouraged to submit an electronic resume when applying for our positions. Job postings are open until filled, unless otherwise specified."
Principal EDA Software Engineer,"San Jose, CA","Xilinx
3.8","Description

At Xilinx, we are leading the industry transformation to build an adaptable, intelligent world. ARE YOU bold, collaborative, and creative? At Xilinx, we hire and develop leaders and innovators who want to revolutionize the world of technology. We believe that by embracing diverse ideas, pushing boundaries, and working together as ONEXILINX, anything is possible.

Our culture of innovation began with the invention of the Field Programmable Gate Array (FPGA), and with the 2018 introduction of our Adaptive Compute Acceleration Platform (ACAP), has made a quantum leap in capability, solidifying our role as the adaptable platform supplier of choice. From the start, we have always believed in providing inventors with products and platforms that are infinitely adaptable. From self-driving cars, to world-record genome processing, to AI and big data, to the world’s first 5G networks, we empower the world’s builders and visionaries whose ideas solve every day problems and enhance people’s lives.

If you are PASSIONATE, ADAPTABLE, and INNOVATIVE, Xilinx is the right place for you! At Xilinx we care deeply about creating meaningful development experiences while building a strong sense of belonging and connection. We foster an environment of empowered learning, wellness, community engagement, and recognition, so you can focus on work that matters – world class technology that improves the way we live and work. We are ONEXILINX.

We are looking for a expert system architect and EDA software development engineer to work on the FPGA implementation software (Vivado - Device Modeling) team.

With every new generation, design methodologies change and devices grow in size and complexity. We are constantly inventing new methodologies, strategies and algorithms in order to maximize silicon performance achievable by Vivado while addressing aggressive runtime goals.

Qualifications:
Master’s
Degree in Computer Science, Computer Engineering, or related field with 12
years of relevant industry experience or PhD in Computer Science, Computer
Engineering, or related field with 8 years of relevant industry experience.
Proven
track record developing successful EDA/CAD tools
Expert
software architecture, data structures/algorithm and C++ skills with emphasis
on memory, runtime, quality and scalability.

]]>"
Senior Software Engineer,"Phoenix, AZ","Quicken Loans
3.8","The Senior Software Engineer mentors Associate Software Engineers, leads small development teams and acts as an application owner, in addition to developing, improving and maintaining innovative software applications as part of a team or independently. This team member takes a lead role in design and code reviews, assists with delivery estimates and provides feedback about all aspects of the process all while working with a variety of team members across the entire organization.

Responsibilities
Develop progressive web apps using Angular 5, HTML5, MVC/Web API and C# through the full software development life cycle processes
Unit-test all developed code
Work directly with business partners to determine technical solutions based on business needs
Mentor other Software Engineers to grow their technical skills
Understand general, undeveloped concepts and explain them concisely to others
Work with or without complete business requirements or specifications
Foster a collaborative environment on a cross-functional team
Maintain on-call availability on a rotational basis
Requirements
Hands-on experience with Angular 2.0 or greater
5 years of experience with web design and HTML/CSS
5 years of programming or related experience in one or more of the following: .NET, PHP, Java or JavaScript/Typescript
5 years of experience in software testing and design
5 years of database-related experience
5 years of experience working in a team environment
Experience leading small project teams
Experience mentoring others
Undergraduate degree in computer science or equivalent relevant experience
Exceptional verbal and written communication skills
Whatll Make You Special
Some graduate coursework
Progressive web apps experience
Programming with C#
Web API
Who We Are

Were Americas largest mortgage lender, closing loans in all 50 states. J.D. Power ranked Quicken Loans Highest in Customer Satisfaction in Primary Mortgage Origination for the past 9 consecutive years, 2010 2018. The company was also ranked highest in the nation for client satisfaction among mortgage servicers by J.D. Power for 6 consecutive years, 2014 through 2019, each year the company was eligible. Theres a simple reason weve been so successful: We care about the people we work with.

If youre tired of stuffy, bureaucratic workplaces, then youll be delighted to find something different here. We strive to make a creative, fun and collaborative environment you simply wont find anywhere else. Quicken Loans was named #1 in ESSENCE Magazines first ever list of Best Places to Work for African Americans in 2015. We've been on Computerworld's ""Best Places to Work in IT"" list for 13 years running, hitting #1 the last 5 years. We were also ranked #14 in FORTUNE Magazines list of ""100 Best Companies to Work For"" in 2018, remaining in the top 30 for the past 15 years."
Software Engineer,Remote,"The Educe Group
5.0","The Role:
This position will work to create custom API-based software solutions for the integration and enhancement of Learning Management Systems (LMS). You will work closely with Educe team members and external clients to develop customized solutions to improve the effectiveness of their LMS. You will be responsible for the product from inception to implementation, including testing and technical documentation. Furthermore, you will provide post-implementation support to clients as they bring their user population online with the new or upgraded system.
The Responsibilities:
The position is responsible for the entire software development lifecycle, including:
Gathering and defining technical requirements to meet business process and system needs
Analyzing and documenting technical design specifications for the application
Developing code using iterative agile methodologies
Support of acceptance testing
Other activities contributing to organizational objectives

Technical expertise in the following areas:
Web technologies: Responsive Design, HTML, CSS, JavaScript, and JSON
Web services, including REST and SOAP
Cloud Configuration Management
Enterprise application software installation and maintenance

Basic Qualifications:
Experience with full systems development lifecycle concepts
Experience customizing third-party applications through API interfaces, messaging and other means
Ability to work directly with both customers and Educe consultants to translate user needs into requirements documents and coordinate testing, implementation, and training for these requests
Capable of independently researching, analyzing, evaluating and documenting issues, products and solutions
Ability to analyze problems and provide resolutions
Ability to express oneself clearly in both verbal and written communication

Preferred Qualifications:
In addition to criteria listed in the Basic Qualification, ideal applicants meet the following requirements:
Front/Back End: VueJS, React, AngularJS, NodeJS, Express
Relational and non-relational databases: MongoDB
Modern DevOps tools and techniques including GitHub, CI/CD, and Docker
Enterprise application development experience
Experience with Identity Access Management
Demonstrable ability to resolve complex system or technical issues, often thinking on your feet, and offering multiple creative solutions or options
Passionate about customer service, producing high-quality deliverables, and follow-through
Attention to detail, determined, and solution-oriented
Ability to work autonomously, but also within an Agile team environment

Requirements:
Bachelor’s degree in computer science, or related technical/IT field from an accredited institution or equivalent combination of education, training, and experience.
3-5 years of professional software development experience
Ability to travel up to 25% to multiple client locations.
Must be able to pass a background check.
U.S. citizens and those authorized to work in the U.S. are encouraged to apply. We are unable to sponsor at this time.

This job can be based in our Bethesda, MD headquarters or remote from a home office and may entail travel to various client sites.

The job also entails sitting as well as working at a computer for extended periods of time. Should be able to communicate by telephone, email, and face to face.

Please note this description does not cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee.


Educe provides equal employment opportunity to all individuals regardless of their race, color, creed, religion, gender, age, sexual orientation, national origin, disability, veteran status, or any other characteristic protected by state, federal, or local law."
Software Engineer,"Palo Alto, CA","Workday
4.0","Join our team and experience Workday!

It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.

Job Description

Come join the team that is responsible for building our core engine for calculating real time data. This is the heart of our platform that is used by thousands of companies from small to enterprise. The ideal candidate will have deep understanding of multi-threaded applications, parallel computing, data processing, analysis and complexity of algorithms, memory management, performance tuning and desire to research new ideas.

Required Skills:
BS/MS in Computer Science, Engineering, or related field preferred
5+ years of software development experience in an enterprise software product
Expert level in Java
Expert in Data Structures and Algorithms
Experience working on the core development Analytical Processing such as OLAP, MOLAP, or ROLAP
Good experience with data processing and parallel computing
Acumen for research and new ideas
Systems level programming such ask Linux system calls and file systems
Experience with agile development process
</br>"
Senior Software Engineer,"Apple Valley, MN","Questar Assessment
1.8","SUMMARY:

The Sr. Software Engineer will be a full-stack developer working on Questar's multi-platform code bases. You will be overseeing code produced by a team of developers for implementing new features, maintaining existing code, refactoring existing code, establishing and refining development standards across the breadth of products used both internally and customer facing at Questar Assessment, Inc.

Questar's code base primarily includes ASP.NET/HTML5/JavaScript/CSS3, Restful APIs and WCF Services, open source internal tools, and Microsoft SQL Server 2012 database code. All code currently under source control using Git repositories.

As such you will assist with concerns ranging from code architecture and delivery, SQL queries, Mac/Win/Linux desktops, iOS and Android tablets, and Chromebooks. Your experience and knowledge will help to drive Questar's student test taking platform to well perceived products that brings confidence and delight to students and teachers across districts in United Status.

ESSENTIAL DUTIES AND RESPONSIBILITIES:

Code-review and working with a team of other developers
Review and critique database code to ensure quality and recovery methods
Collaborate with Architects in best practices for code implementation with code reviews prior to deployment from the development environments
Work one-on-one and in small team groups to discuss and refine poorly performing code
Develop code with front-end developers to streamline and support online content authoring and publishing capability that is needed to feed new and innovative items to students across nation.
Develop clean code that utilize proven design pattern in a test-driven development environment
Trouble-shooting and production support of client issues
During live production activities respond to client support requests and customer service requests with solutions in collaboration with company architects
Work with Infrastructure teams to trouble-shoot problem areas
Provide clear and consistent communication around solutions and timelines to client-facing program management teams.
QUALIFICATIONS:
Experience: 7+ years of software development using .NET/C#HTML5/JavaScript/CSS3, and Microsoft T-SQL.
Full-stack awareness from front-end to database design and development
A Bachelor's Degree from an accredited four-year college or university, or equivalent work experience
Experience with at least one framework/library like bootstrap.js, foundation.js, angular.js, react.js
Extensive experience with modern JavaScript library such as jQuery, backbone.js, modernizr.js, d3.js
Ability to write clean, standardized, and code that performs optimally in highly concurrent environments.
Experience with ""Sr. Software Developer"" responsibilities across internal development team, experience with offshore development teams a plus.
Ability to consume and create APIs and web services using REST.
Experience with Waterfall and Agile development and familiarity with scrum
Experience with contribution to public open source front end development code base is a plus
Knowledge of accessibility standards (WCAG 2.0 compliance) and education accessibility standards (QTI/APIP, SIF, AIF) is a plus.
Familiarity with other web technologies and program languages a plus: PHP, MVC.
Experience with cloud migrations and cloud native applications.
Other Requirements:
Must be authorized to work in the US and not require visa sponsorship now or in the future.
Must be willing to relocate to the Minneapolis-St. Paul, MN area (telecommuting not available)"
Senior Software QA Engineer,"Richfield, OH","National Interstate
3.3","Overview


National Interstate is a member of Great American Insurance Group. As one of the leading commercial transportation insurers in the nation, we offer risk financing solutions in all 50 states tailored to meet the needs of a wide variety of transportation classes. Our offerings include traditional insurance and innovative alternative risk transfer (ART) programs, including more than a dozen group captive programs catering to niche wheels markets. We are proud to be a multiple Northcoast 99 winner and Cleveland Plain Dealer Top Workplace in Northeast Ohio. It is because of our talented and dedicated team that we are able to live out our company values of integrity, transparency, fairness, accountability, empowerment and collaboration with each transaction we make. If you are ready to join an engaging and driven team such as ours, we would love to hear from you!

We are currently looking for a Senior Software QA Engineer to join our technology team. In this role, you will have the opportunity to work in a highly collaborative team environment, utilizing the scrum software delivery methodology. Software QA Analysts and Engineers play an integral role in ensuring we deliver high quality systems and features to our business partners. You'll also have the opportunity to participate in test design activities, design reviews, code reviews and other methods that help ensure system product quality. Software QA Engineers and Analysts assist with the development of enhanced strategies to test new and existing systems and partner with cross-functional teams in continuous improvement efforts.

Responsibilities
Creates and executes various testing documentation (including plans, conditions and scripts) based on technical and user requirements:
Writes and maintains test automation.
Tests software to ensure proper operation and freedom from defects and / or system performance including scalability and load testing.
Performs regression testing.
Ensures adequate product testing, in accordance with established standards and requirements, prior to implementation.
Maintains Test Script Library and / or performance test results.
Identifies and resolves problems in areas of test development / management.
Devises improvements to current procedures and develops models of possible future configurations.
Exhibits strong business knowledge and builds strong customer relationships.
Performs other duties as assigned.
Qualifications


Education: Bachelor’s Degree or equivalent experience.Field of Study: Information Technology, Business or a related disciplineExperience:
5 or more years of related experience.
Familiar with relational databases and client-server concepts.
Experience with computer coding/programming languages and software development concepts (e.g. C# or Java preferred).
Experience with common testing methods, testing tools (e.g., TestRail), terminology and industry practices. Demonstrate collaborative techniques across the industry to stay up-to-date with new testing tools and test strategies.
Experience with data structures, system interaction patterns and interfaces.
Proven ability to learn and use test tools for more efficient testing (e.g. Selenium, Postman, Specflow).
Experience with SCRUM.
Experience with performance testing is a plus."
